ticker,event_date,momentum_pct,filtered_dirname,quote_data_file,status,error,filtered_row_count,filtered_distinct_sip_ts,filtered_dedup_ratio,quote_data_row_count,coverage_ratio,filtered_min_sip_ts,filtered_max_sip_ts,quote_data_min_ts,quote_data_max_ts,span_ratio
ISPC,2024-12-18,30.12,ISPC_2024-12-18_30.12,ISPC_quotes_2024_12_18.parquet,OK,,35338,35338,1.0,4905,0.13880242232158016,1734080340039341097,1735001650071891225,1734512340086411337,1734569949027344756,0.06252937545243167
AIMD,2024-03-08,176.79,AIMD_2024-03-08_176.79,AIMD_quotes_2024_03_08.parquet,OK,,193795,193795,1.0,165043,0.8516370391392967,1709629140059735246,1710374390716049115,1709888340115275094,1709945988541587230,0.07735441200048651
IDAI,2023-04-13,72.77,IDAI_2023-04-13_72.77,IDAI_quotes_2023_04_13.parquet,OK,,74440,74440,1.0,34431,0.4625335840945728,1681113540009071510,1681862124466357802,1681372740004974011,1681430372736979808,0.07698895087232045
PLTR,2024-02-06,32.66,PLTR_2024-02-06_32.66,PLTR_quotes_2024_02_06.parquet,OK,,5102906,4627116,0.9067609711015645,1630662,0.31955556304584093,1706777940047582208,1707526799768279808,1707123540096912640,1707267599523112704,0.19237171157485342
MOBX,2023-12-26,138.89,MOBX_2023-12-26_138.89,MOBX_quotes_2023_12_26.parquet,OK,,12926,12926,1.0,5919,0.45791428129351697,1703235540097820734,1703897631436100834,1703581140045292534,1703638799736384138,0.08708721555153599
MDIA,2021-06-14,53.65,MDIA_2021-06-14_53.65,MDIA_quotes_2021_06_14.parquet,OK,,52179,52179,1.0,31444,0.6026179114203032,1623225600093612200,1623973274785419018,1623657600059093962,1623715179116270862,0.07701084149010771
TKLF,2022-01-25,38.59,TKLF_2022-01-25_38.59,TKLF_quotes_2022_01_25.parquet,OK,,104553,104553,1.0,43997,0.42081049802492515,1642669200056731865,1643417982478829191,1643014800089668175,1643158791470571611,0.19230069597536592
AHT,2024-01-31,43.28,AHT_2024-01-31_43.28,AHT_quotes_2024_01_31.parquet,OK,,90238,85526,0.9477825306411933,44999,0.49867018329306945,1706259540008946944,1707171893158977280,1706691540057345024,1706749200004022272,0.06319915339288387
JZXN,2023-12-27,38.46,JZXN_2023-12-27_38.46,JZXN_quotes_2023_12_27.parquet,OK,,28380,28380,1.0,19997,0.70461592670895,1703149140057362174,1704243389183864497,1703667540033151687,1703725197353640085,0.052691219112684935
HWH,2024-04-02,80.00,HWH_2024-04-02_80.00,HWH_quotes_2024_04_02.parquet,OK,,81444,81444,1.0,10193,0.1251534796915672,1711612740047221760,1712361534941724437,1712044740022065118,1712102396082730982,0.07699846925927174
OCGN,2022-02-22,30.92,OCGN_2022-02-22_30.92,OCGN_quotes_2022_02_22.parquet,OK,,717564,717564,1.0,358674,0.4998494907771293,1645002000035381693,1645837064116714211,1645520400038218185,1645577999605175880,0.06897622379564325
SCKT,2020-10-28,48.41,SCKT_2020-10-28_48.41,SCKT_quotes_2020_10_28.parquet,OK,,471884,471884,1.0,68972,0.14616304006916955,1603440000029749377,1604365147297056910,1603872000028815782,1603929563815688634,0.06222121483467229
GOVX,2020-10-26,44.74,GOVX_2020-10-26_44.74,GOVX_quotes_2020_10_26.parquet,OK,,53466,53466,1.0,42872,0.8018553847304829,1603267200019952022,1604006099789602282,1603699200019752877,1603756761350796156,0.07790140612782197
NXL,2022-11-01,34.01,NXL_2022-11-01_34.01,NXL_quotes_2022_11_01.parquet,OK,,6549,6549,1.0,2176,0.3322644678576882,1666857600045537976,1667606147471742420,1667289600045856373,1667345538616956928,0.0747294949422176
ASTI,2024-12-30,48.99,ASTI_2024-12-30_48.99,ASTI_quotes_2024_12_30.parquet,OK,,8660,8660,1.0,3998,0.46166281755196303,1735030740146496895,1735951802781425916,1735549140121706846,1735606228897337287,0.06198142608926958
BNGO,2020-07-21,33.64,BNGO_2020-07-21_33.64,BNGO_quotes_2020_07_21.parquet,OK,,293577,293577,1.0,47222,0.16085047534377694,1594886400065925566,1595635183009798445,1595318400067985622,1595375999888239825,0.07692458906219656
XNET,2021-01-07,72.70,XNET_2021-01-07_72.70,XNET_quotes_2021_01_07.parquet,OK,,301458,301458,1.0,110512,0.3665916976825959,1609750800032576801,1610499576468682693,1610010000032640834,1610067561187912446,0.07687362007672968
EAT,2020-03-24,40.87,EAT_2020-03-24_40.87,EAT_quotes_2020_03_24.parquet,OK,,298007,289227,0.9705376048213633,53064,0.1780629314076515,1584616321053707637,1585353600090117210,1585048029201051597,1585094400103829920,0.06289464434543213
BKYI,2024-09-24,30.55,BKYI_2024-09-24_30.55,BKYI_quotes_2024_09_24.parquet,OK,,7592,7592,1.0,2826,0.37223393045310854,1726732740015087384,1727481007393676104,1727164740083979339,1727220388697225631,0.0743699576363316
BBBY,2022-07-07,33.11,BBBY_2022-07-07_33.11,BBBY_quotes_2022_07_07.parquet,OK,,736538,736538,1.0,252761,0.34317441869937465,1656663793669844080,1657670058234245701,1657180800008333290,1657238392480669488,0.05723392671632592
FGI,2022-03-17,30.12,FGI_2022-03-17_30.12,FGI_quotes_2022_03_17.parquet,OK,,24701,24701,1.0,5926,0.2399093154123315,1647244800025918613,1647989383910827722,1647504000024854810,1647561561593736882,0.07730703020667512
FRSX,2020-10-15,33.88,FRSX_2020-10-15_33.88,FRSX_quotes_2020_10_15.parquet,OK,,33886,33886,1.0,19526,0.5762261700997462,1602230400049930804,1603237288555671719,1602748800052973691,1602806394302075539,0.05720022502339273
ANGH,2022-02-25,38.92,ANGH_2022-02-25_38.92,ANGH_quotes_2022_02_25.parquet,OK,,26682,26682,1.0,9971,0.3736976238662769,1645520400011147777,1646269014088705421,1645779600010443058,1645836791044594223,0.07639588389487804
WTI,2020-03-19,66.09,WTI_2020-03-19_66.09,WTI_quotes_2020_03_19.parquet,OK,,105290,99519,0.9451894766834458,25236,0.23968088137524932,1584346244775018353,1585094400087850016,1584529200005012266,1584662400096045063,0.17803802064661323
CPOP,2024-02-16,463.15,CPOP_2024-02-16_463.15,CPOP_quotes_2024_02_16.parquet,OK,,291595,291595,1.0,99275,0.3404550832490269,1707814740046625902,1708649959986459128,1708073940114502049,1708131596541348565,0.06903143004228161
FRD,2021-02-23,33.60,FRD_2021-02-23_33.60,FRD_quotes_2021_02_23.parquet,OK,,3524,3505,0.9946083995459705,1508,0.4279228149829739,1613658600291290880,1614387600041814528,1613995200231296768,1614123370721833984,0.17581691961506135
VSTA,2021-12-10,80.07,VSTA_2021-12-10_80.07,VSTA_quotes_2021_12_10.parquet,OK,,34928,34928,1.0,19159,0.5485284012826386,1638878426973570807,1639615641197878500,1639126800072456636,1639184335601201663,0.07804451792700794
BYFC,2021-01-26,31.10,BYFC_2021-01-26_31.10,BYFC_quotes_2021_01_26.parquet,OK,,44906,44906,1.0,28581,0.6364628334743687,1611219600062849602,1611968374410113808,1611651600064807710,1611709191492648909,0.07691426402576501
LPTH,2021-06-08,34.72,LPTH_2021-06-08_34.72,LPTH_quotes_2021_06_08.parquet,OK,,125731,125731,1.0,35791,0.28466328908542843,1622707200008309413,1623454842243431910,1623139200028348826,1623196768204059795,0.07699963031320291
SPRC,2024-02-20,94.83,SPRC_2024-02-20_94.83,SPRC_quotes_2024_02_20.parquet,OK,,73592,73592,1.0,65608,0.8915099467333406,1707901140021482602,1708735883621673430,1708419540032184651,1708477136191982428,0.0689986239901811
FAT,2021-02-12,44.75,FAT_2021-02-12_44.75,FAT_quotes_2021_02_12.parquet,OK,,11077,11077,1.0,3788,0.34196984743161507,1612861200090238836,1613691375648223741,1613120400091637009,1613177972073141662,0.06934916470487057
LCFY,2022-03-28,34.73,LCFY_2022-03-28_34.73,LCFY_quotes_2022_03_28.parquet,OK,,29903,29903,1.0,12121,0.4053439454235361,1648220754766893461,1648771101375647107,1648454400053286965,1648511999555005870,0.1046604100084289
CELZ,2022-12-12,43.53,CELZ_2022-12-12_43.53,CELZ_quotes_2022_12_12.parquet,OK,,6714,6714,1.0,5277,0.7859696157283289,1670403600008444988,1671148541852832983,1670835600008621336,1670892195593015700,0.07597315793269735
OBLG,2023-11-17,34.87,OBLG_2023-11-17_34.87,OBLG_quotes_2023_11_17.parquet,OK,,25039,25039,1.0,9519,0.3801669395742642,1699952340075211759,1700701176227460742,1700211540021980856,1700269196510348033,0.0769947981197449
PSNY,2024-02-28,33.56,PSNY_2024-02-28_33.56,PSNY_quotes_2024_02_28.parquet,OK,,138210,138210,1.0,50789,0.3674770277114536,1708678740109349491,1709600319189706533,1709024340082440160,1709168307800939374,0.15621851837547943
NNAVW,2021-11-02,30.81,NNAVW_2021-11-02_30.81,NNAVW_quotes_2021_11_02.parquet,OK,,4426,4426,1.0,1451,0.32783551739719835,1635505140079936271,1636144869597181262,1635840000092666971,1635895307718974749,0.08645470439751082
TIL,2022-12-28,34.26,TIL_2022-12-28_34.26,TIL_quotes_2022_12_28.parquet,OK,,27820,27820,1.0,6300,0.22645578720345075,1671699729736266593,1672788473309617716,1672218000029651882,1672273760722890650,0.051215634795563576
HTOOW,2020-12-24,33.18,HTOOW_2020-12-24_33.18,HTOOW_quotes_2020_12_24.parquet,OK,,14524,14524,1.0,3106,0.21385293307628753,1608546650878335076,1609374648275982266,1608800400065168441,1608838799847511992,0.04637669448317899
BCTXW,2021-09-24,30.00,BCTXW_2021-09-24_30.00,BCTXW_quotes_2021_09_24.parquet,OK,,5037,5037,1.0,930,0.18463371054198927,1632211200060636222,1632959411732808897,1632475723732052697,1632526747865664640,0.06819478432323556
GBIO,2023-11-03,42.00,GBIO_2023-11-03_42.00,GBIO_quotes_2023_11_03.parquet,OK,,30464,30464,1.0,6643,0.21806066176470587,1698739140064831416,1699491034179873684,1698998340080378858,1699055816844315411,0.07644263040058762
ARQQ,2024-10-22,37.84,ARQQ_2024-10-22_37.84,ARQQ_quotes_2024_10_22.parquet,OK,,29886,29886,1.0,7850,0.2626647928796092,1729151940141977984,1729897210016240824,1729583940019927703,1729641461977863627,0.07718272255781171
ZEPP,2022-03-16,31.25,ZEPP_2022-03-16_31.25,ZEPP_quotes_2022_03_16.parquet,OK,,14117,14042,0.9946872564992563,2790,0.19763405822766877,1646989200029943552,1647907200044716032,1647417600029726720,1647475200764922880,0.06274589789678374
SWVL,2024-04-03,35.96,SWVL_2024-04-03_35.96,SWVL_quotes_2024_04_03.parquet,OK,,14558,14558,1.0,5190,0.3565050144250584,1711958340164279732,1712618109845370965,1712131140105368639,1712188501733428092,0.08694189760975243
CPS,2023-11-03,45.95,CPS_2023-11-03_45.95,CPS_quotes_2023_11_03.parquet,OK,,75883,75234,0.9914473597511959,22109,0.29135643029400526,1698739140007872000,1699491600285358592,1698998340065085440,1699055944753901312,0.07655512262824857
LTM,2020-06-02,60.00,LTM_2020-06-02_60.00,LTM_quotes_2020_06_02.parquet,OK,,270348,240078,0.8880332016512051,51609,0.19089839762084423,1590652811198293570,1591401600137961867,1591086859251175461,1591142400036567396,0.07417415302172971
FNGR,2022-10-05,36.44,FNGR_2022-10-05_36.44,FNGR_quotes_2022_10_05.parquet,OK,,334182,334182,1.0,57795,0.17294468283749573,1664524800020886040,1665532793216431922,1664956802628971776,1665014188462609452,0.05693077482194561
AHG,2024-01-12,50.56,AHG_2024-01-12_50.56,AHG_quotes_2024_01_12.parquet,OK,,6218,6218,1.0,3415,0.5492119652621422,1704790740117657387,1705611601912150705,1705049940084009493,1705107348594355686,0.06993687698868815
BCG,2024-12-26,203.03,BCG_2024-12-26_203.03,BCG_quotes_2024_12_26.parquet,OK,,31399,31399,1.0,23444,0.7466479824198223,1734685140019616673,1735692689748665569,1735203540072333664,1735260631076936715,0.056663212700125094
ZKIN,2020-11-25,74.29,ZKIN_2020-11-25_74.29,ZKIN_quotes_2020_11_25.parquet,OK,,66898,66898,1.0,47504,0.710095966994529,1605862800047504462,1606870364013771120,1606294800048341397,1606352365593302422,0.05713338992691797
FCEL,2024-05-14,43.02,FCEL_2024-05-14_43.02,FCEL_quotes_2024_05_14.parquet,OK,,416661,416661,1.0,103354,0.24805297352043987,1715241540054087355,1715990394736937208,1715673540026844756,1715731189020129620,0.07698288413644433
BBBY,2021-01-27,46.19,BBBY_2021-01-27_46.19,BBBY_quotes_2021_01_27.parquet,OK,,1982935,1982935,1.0,466889,0.2354535070488947,1611306000049968877,1612227528638240301,1611738000051725913,1611795599730326854,0.0625044945257583
RNXT,2023-06-29,46.87,RNXT_2023-06-29_46.87,RNXT_quotes_2023_06_29.parquet,OK,,53645,53645,1.0,46459,0.8660452977910337,1687766340049403865,1688592708760242015,1688025540008678403,1688083188471545410,0.06976118784620568
DTSS,2021-07-12,85.71,DTSS_2021-07-12_85.71,DTSS_quotes_2021_07_12.parquet,OK,,283872,283872,1.0,49376,0.17393754931800248,1625644815157213645,1626393590081263019,1626076811035573774,1626134389424310005,0.07689679086052606
ATGL,2024-04-22,75.91,ATGL_2024-04-22_75.91,ATGL_quotes_2024_04_22.parquet,OK,,4582,4582,1.0,1363,0.2974683544303797,1713340740047253253,1714076265477538353,1713772740062346867,1713829343804536391,0.076956879883247
FENG,2024-05-30,42.54,FENG_2024-05-30_42.54,FENG_quotes_2024_05_30.parquet,OK,,8707,8531,0.9797863787756977,5816,0.6679683013667165,1716537540075871232,1717545600114782976,1717055940097353984,1717113600244918528,0.057199120428175376
BTAI,2020-02-13,32.49,BTAI_2020-02-13_32.49,BTAI_quotes_2020_02_13.parquet,OK,,109045,109045,1.0,16862,0.15463340822596175,1581325200059705167,1582160398158033692,1581584400062040397,1581641356816842811,0.06819550345768396
MMLP,2020-04-02,31.30,MMLP_2020-04-02_31.30,MMLP_quotes_2020_04_02.parquet,OK,,10968,10968,1.0,649,0.05917213712618526,1585555200036137865,1586292876788106342,1585814400037999646,1585857900070527134,0.05896896223367343
ADXN,2024-08-27,73.24,ADXN_2024-08-27_73.24,ADXN_quotes_2024_08_27.parquet,OK,,58064,58064,1.0,50046,0.8619109947643979,1724313540065118293,1725057873365259135,1724745540068540098,1724803197572487889,0.07746194337520719
PLRX,2022-07-11,159.01,PLRX_2022-07-11_159.01,PLRX_quotes_2022_07_11.parquet,OK,,345996,345996,1.0,225128,0.65066648169343,1657094400020954700,1657843150471143564,1657526400048011763,1657583999002498196,0.07692677109162913
LMFA,2021-01-08,200.43,LMFA_2021-01-08_200.43,LMFA_quotes_2021_01_08.parquet,OK,,583974,583974,1.0,190533,0.32626966269046226,1609837200042367075,1610585938730308275,1610096400042266345,1610153999625524427,0.07692881934078104
FLUX,2020-09-29,38.70,FLUX_2020-09-29_38.70,FLUX_quotes_2020_09_29.parquet,OK,,25272,25272,1.0,7141,0.2825656853434631,1600934400028863169,1601680406525189737,1601366400030224678,1601421144346588198,0.07338316305968924
SAVA,2021-12-21,49.74,SAVA_2021-12-21_49.74,SAVA_quotes_2021_12_21.parquet,OK,,325077,325077,1.0,112255,0.3453181861528192,1639645200042339829,1640650013789798648,1640077200038983072,1640134507984209055,0.05703340083763304
BYFC,2020-06-22,34.44,BYFC_2020-06-22_34.44,BYFC_quotes_2020_06_22.parquet,OK,,862914,862914,1.0,166610,0.19307833689104592,1592380800068433503,1593129580580169814,1592812800071130468,1592870386570470573,0.0769070487779796
ANY,2022-07-07,38.07,ANY_2022-07-07_38.07,ANY_quotes_2022_07_07.parquet,OK,,31401,31401,1.0,7030,0.22387822043883954,1656662400039680170,1657668603458551931,1657180800041911464,1657238315501952424,0.05716086723840704
ONMD,2024-07-26,65.44,ONMD_2024-07-26_65.44,ONMD_quotes_2024_07_26.parquet,OK,,29424,29424,1.0,8171,0.2776984774333877,1721721540046497210,1722470216838111087,1721980740110683888,1722038381001825033,0.07699035389743021
TNYA,2023-04-21,34.29,TNYA_2023-04-21_34.29,TNYA_quotes_2023_04_21.parquet,OK,,72143,72143,1.0,17598,0.24393219023328666,1681804740048531586,1682553467861977924,1682063940018857091,1682121557495962036,0.07695383565322099
EH,2021-01-14,31.28,EH_2021-01-14_31.28,EH_quotes_2021_01_14.parquet,OK,,361578,361578,1.0,60242,0.16660858791187516,1610355600073073834,1611190782091642118,1610614800072797522,1610672390557665472,0.06895560918166659
BMEA,2022-05-17,40.46,BMEA_2022-05-17_40.46,BMEA_quotes_2022_05_17.parquet,OK,,45833,45833,1.0,10972,0.23939083193332314,1652359197261878551,1653091000814395748,1652774400017756641,1652831345979648700,0.07781591343220598
FEBO,2024-08-13,48.49,FEBO_2024-08-13_48.49,FEBO_quotes_2024_08_13.parquet,OK,,14850,14850,1.0,2991,0.2014141414141414,1723103940074603456,1723849006331198453,1723535940072461003,1723593517979280092,0.07727890816344833
AQB,2023-12-04,42.38,AQB_2023-12-04_42.38,AQB_quotes_2023_12_04.parquet,OK,,7558,7558,1.0,1057,0.1398518126488489,1701248340123897820,1701990547624990806,1701680340043979619,1701727678971610672,0.06378125734560884
CPOP,2021-12-29,49.78,CPOP_2021-12-29_49.78,CPOP_quotes_2021_12_29.parquet,OK,,554028,554028,1.0,359676,0.6492018453940956,1640250000087245653,1641344337757583496,1640768400009246275,1640825998638998337,0.052633324533441495
CYCN,2020-02-19,52.23,CYCN_2020-02-19_52.23,CYCN_quotes_2020_02_19.parquet,OK,,36267,36267,1.0,13498,0.3721840791904486,1581584400066313454,1582592363890728190,1582016400066222645,1582160399252046354,0.1428614622229331
GXAI,2024-08-21,42.63,GXAI_2024-08-21_42.63,GXAI_quotes_2024_08_21.parquet,OK,,46545,46545,1.0,40829,0.877194113223762,1723795140097034222,1724714478636738680,1724227140040834809,1724284748646152404,0.06266310268697599
SENS,2020-03-25,87.50,SENS_2020-03-25_87.50,SENS_quotes_2020_03_25.parquet,OK,,47104,46347,0.9839291779891305,11415,0.2423361073369565,1584702000001923848,1585612800037980571,1585128494985682851,1585180811095230551,0.057439731528998145
GSAT,2021-04-26,49.93,GSAT_2021-04-26_49.93,GSAT_quotes_2021_04_26.parquet,OK,,179328,172822,0.9637201106352605,46862,0.2613200392576731,1618992000031481856,1619740800072222720,1619424000031790336,1619481595181136896,0.07691659483561895
OSCR,2023-02-10,34.21,OSCR_2023-02-10_34.21,OSCR_quotes_2023_02_10.parquet,OK,,162173,153389,0.9458356199860642,47088,0.2903565945009342,1675777153652029952,1676509200263777536,1675944897571391232,1676077200220415232,0.18072981542549518
VTYX,2022-09-12,78.74,VTYX_2022-09-12_78.74,VTYX_quotes_2022_09_12.parquet,OK,,133557,133557,1.0,61276,0.45880036239208727,1662537600012644864,1663280967912277499,1662969600012797740,1663027154611480343,0.07742411087571296
DAVE,2024-11-13,51.21,DAVE_2024-11-13_51.21,DAVE_quotes_2024_11_13.parquet,OK,,121944,121944,1.0,29918,0.24534212425375582,1730969940056500544,1731974205055870677,1731488340151721445,1731545994247964453,0.05740924584563655
GLSI,2021-03-08,130.35,GLSI_2021-03-08_130.35,GLSI_quotes_2021_03_08.parquet,OK,,90127,90127,1.0,31808,0.3529242069524116,1614762000092743193,1615510796521163479,1615194000003630435,1615251599889288124,0.07692329112627554
MFA,2020-03-27,32.94,MFA_2020-03-27_32.94,MFA_quotes_2020_03_27.parquet,OK,,1033556,853155,0.8254559985138686,183618,0.17765655658716123,1585047600232411136,1585785600112591068,1585296025221704261,1585353600102365656,0.07801475610993006
NRIX,2020-12-14,31.87,NRIX_2020-12-14_31.87,NRIX_quotes_2020_12_14.parquet,OK,,25390,25390,1.0,4761,0.18751476959432847,1607513366799328994,1608239285972916193,1607945424088100247,1607990090117470399,0.061530306672340045
SPAI,2024-11-20,56.95,SPAI_2024-11-20_56.95,SPAI_quotes_2024_11_20.parquet,OK,,384986,384986,1.0,121702,0.31612058620313466,1731661140121238800,1732582775720225629,1732093140022972985,1732150796792497912,0.06255918238001022
CORZZ,2024-01-29,37.63,CORZZ_2024-01-29_37.63,CORZZ_quotes_2024_01_29.parquet,OK,,9144,9144,1.0,1317,0.14402887139107612,1706107200000442909,1706833040135642429,1706518740167646872,1706576239208117546,0.07921722385173503
FRGE,2022-03-25,97.75,FRGE_2022-03-25_97.75,FRGE_quotes_2022_03_25.parquet,OK,,102902,101905,0.9903111698509262,25897,0.2516666342733863,1647949971337817344,1648684763281164800,1648195781835682816,1648252800887713024,0.07759890748182277
ZVIA,2024-11-08,40.00,ZVIA_2024-11-08_40.00,ZVIA_quotes_2024_11_08.parquet,OK,,44373,43882,0.9889347125504248,7180,0.16181010975142543,1730797140046897920,1731632400042420736,1731047403121497856,1731114000202979328,0.07973215745809394
AHT,2024-11-08,30.90,AHT_2024-11-08_30.90,AHT_quotes_2024_11_08.parquet,OK,,13827,13743,0.9939249294857887,2583,0.18680841831199826,1730797140008523776,1731632400068942592,1731056340104405760,1731114000001848064,0.0690322693190815
ETON,2020-03-27,46.25,ETON_2020-03-27_46.25,ETON_quotes_2020_03_27.parquet,OK,,5426,5426,1.0,2505,0.4616660523405824,1585036800076494356,1585783828051156448,1585209600066749635,1585346408598264362,0.18313709279309184
AMTD,2022-08-01,30.11,AMTD_2022-08-01_30.11,AMTD_quotes_2022_08_01.parquet,OK,,505179,490101,0.9701531536346523,38226,0.07566822848930775,1658908934113367552,1659657600141789184,1659340800068716800,1659398400245778176,0.07693707858337184
AFRM,2023-08-25,32.66,AFRM_2023-08-25_32.66,AFRM_quotes_2023_08_25.parquet,OK,,2578014,2578014,1.0,589850,0.22880015391692984,1692691140041607616,1693439990644738105,1692950340104949987,1693007992734972469,0.07698815996337775
AIHS,2020-07-08,170.92,AIHS_2020-07-08_170.92,AIHS_quotes_2020_07_08.parquet,OK,,281456,281456,1.0,143478,0.5097706213404581,1593676800061935005,1594684747509527668,1594195200062050102,1594252794716617223,0.05714053317430142
UPXI,2024-12-19,64.79,UPXI_2024-12-19_64.79,UPXI_quotes_2024_12_19.parquet,OK,,6321,6321,1.0,1740,0.2752728998576175,1734339540192736619,1735077558876937514,1734598740029437870,1734656387651923351,0.07811133202935121
