ticker,event_date,momentum_pct,deleted_dir
SATL,2025-03-12,33.05,data/filtered/SATL_None_33.05
SATS,2025-06-16,50.18,data/filtered/SATS_None_50.18
SATS,2025-08-26,84.71,data/filtered/SATS_None_84.71
SAVA,2025-09-23,57.76,data/filtered/SAVA_None_57.76
SBC,2025-02-13,35.66,data/filtered/SBC_None_35.66
SBC,2025-04-10,54.57,data/filtered/SBC_None_54.57
SBC,2025-05-22,32.56,data/filtered/SBC_None_32.56
SBDS,2025-08-11,58.48,data/filtered/SBDS_None_58.48
SBET,2025-01-29,50.51,data/filtered/SBET_None_50.51
SBET,2025-02-06,64.05,data/filtered/SBET_None_64.05
SBET,2025-03-03,35.11,data/filtered/SBET_None_35.11
SBET,2025-04-25,52.07,data/filtered/SBET_None_52.07
SBET,2025-05-05,31.20,data/filtered/SBET_None_31.20
SBET,2025-05-09,30.91,data/filtered/SBET_None_30.91
SBET,2025-05-22,38.35,data/filtered/SBET_None_38.35
SBET,2025-05-23,83.78,data/filtered/SBET_None_83.78
SBET,2025-05-27,695.39,data/filtered/SBET_None_695.39
SBET,2025-05-29,218.48,data/filtered/SBET_None_218.48
SBET,2025-05-30,56.70,data/filtered/SBET_None_56.70
SBET,2025-06-03,49.36,data/filtered/SBET_None_49.36
SBET,2025-06-11,45.73,data/filtered/SBET_None_45.73
SBET,2025-06-16,54.72,data/filtered/SBET_None_54.72
SBET,2025-07-02,33.05,data/filtered/SBET_None_33.05
SBET,2025-07-08,30.39,data/filtered/SBET_None_30.39
SBET,2025-07-16,34.90,data/filtered/SBET_None_34.90
SBFM,2025-04-02,87.50,data/filtered/SBFM_None_87.50
SBLX,2025-09-09,98.12,data/filtered/SBLX_None_98.12
SBLX,2025-10-14,42.86,data/filtered/SBLX_None_42.86
SCAG,2025-07-02,60.01,data/filtered/SCAG_None_60.01
SCAG,2025-07-09,94.52,data/filtered/SCAG_None_94.52
SCAG,2025-09-05,81.49,data/filtered/SCAG_None_81.49
SCLX,2025-04-02,39.37,data/filtered/SCLX_None_39.37
SCLX,2025-07-17,33.43,data/filtered/SCLX_None_33.43
SCLX,2025-07-23,33.37,data/filtered/SCLX_None_33.37
SCLX,2025-07-28,37.71,data/filtered/SCLX_None_37.71
SCNI,2025-06-05,145.24,data/filtered/SCNI_None_145.24
SCNI,2025-07-29,69.76,data/filtered/SCNI_None_69.76
SCNI,2025-08-13,37.76,data/filtered/SCNI_None_37.76
SCNX,2025-03-06,64.09,data/filtered/SCNX_None_64.09
SCNX,2025-03-17,74.50,data/filtered/SCNX_None_74.50
SCNX,2025-03-19,30.14,data/filtered/SCNX_None_30.14
SCNX,2025-10-16,56.38,data/filtered/SCNX_None_56.38
SCNX,2025-10-23,354.94,data/filtered/SCNX_None_354.94
SCNX,2025-10-31,43.29,data/filtered/SCNX_None_43.29
SCOR,2025-01-23,35.86,data/filtered/SCOR_None_35.86
SCOR,2025-09-29,66.31,data/filtered/SCOR_None_66.31
SCS,2025-08-04,68.27,data/filtered/SCS_None_68.27
SCWO,2025-10-09,55.71,data/filtered/SCWO_None_55.71
SDM,2025-05-07,43.26,data/filtered/SDM_None_43.26
SDM,2025-05-20,30.93,data/filtered/SDM_None_30.93
SDM,2025-05-21,47.32,data/filtered/SDM_None_47.32
SDM,2025-06-23,35.63,data/filtered/SDM_None_35.63
SDM,2025-06-30,45.76,data/filtered/SDM_None_45.76
SDM,2025-07-11,64.18,data/filtered/SDM_None_64.18
SDM,2025-07-16,46.09,data/filtered/SDM_None_46.09
SDM,2025-07-28,66.95,data/filtered/SDM_None_66.95
SDM,2025-07-30,34.62,data/filtered/SDM_None_34.62
SDM,2025-08-12,32.74,data/filtered/SDM_None_32.74
SDOT,2025-10-15,150.87,data/filtered/SDOT_None_150.87
SDST,2025-02-03,37.00,data/filtered/SDST_None_37.00
SDST,2025-02-19,32.86,data/filtered/SDST_None_32.86
SDST,2025-05-13,38.00,data/filtered/SDST_None_38.00
SDST,2025-07-14,146.83,data/filtered/SDST_None_146.83
SDST,2025-07-23,45.73,data/filtered/SDST_None_45.73
SDST,2025-10-13,40.00,data/filtered/SDST_None_40.00
SDST,2025-10-14,44.94,data/filtered/SDST_None_44.94
SEAT,2025-08-06,71.57,data/filtered/SEAT_None_71.57
SEDG,2025-02-19,40.40,data/filtered/SEDG_None_40.40
SEED,2025-06-24,43.76,data/filtered/SEED_None_43.76
SEED,2025-10-15,73.52,data/filtered/SEED_None_73.52
SEI,2025-02-21,33.01,data/filtered/SEI_None_33.01
SENS,2025-01-10,92.82,data/filtered/SENS_None_92.82
SEPN,2025-05-14,68.80,data/filtered/SEPN_None_68.80
SERA,2025-06-12,33.33,data/filtered/SERA_None_33.33
SERA,2025-06-27,106.57,data/filtered/SERA_None_106.57
SERV,2025-01-03,32.79,data/filtered/SERV_None_32.79
SERV,2025-10-09,30.23,data/filtered/SERV_None_30.23
SES,2025-01-16,34.35,data/filtered/SES_None_34.35
SES,2025-01-23,80.42,data/filtered/SES_None_80.42
SES,2025-04-25,43.86,data/filtered/SES_None_43.86
SEV,2025-10-23,59.39,data/filtered/SEV_None_59.39
SEZL,2025-04-09,30.90,data/filtered/SEZL_None_30.90
SEZL,2025-05-08,55.13,data/filtered/SEZL_None_55.13
SFHG,2025-01-03,43.45,data/filtered/SFHG_None_43.45
SGBX,2025-01-03,33.74,data/filtered/SGBX_None_33.74
SGBX,2025-01-15,255.56,data/filtered/SGBX_None_255.56
SGBX,2025-02-06,87.28,data/filtered/SGBX_None_87.28
SGBX,2025-05-08,48.75,data/filtered/SGBX_None_48.75
SGBX,2025-05-22,67.25,data/filtered/SGBX_None_67.25
SGBX,2025-05-23,64.29,data/filtered/SGBX_None_64.29
SGBX,2025-05-28,162.21,data/filtered/SGBX_None_162.21
SGBX,2025-06-02,36.36,data/filtered/SGBX_None_36.36
SGBX,2025-06-16,33.48,data/filtered/SGBX_None_33.48
SGBX,2025-06-17,31.72,data/filtered/SGBX_None_31.72
SGBX,2025-08-06,213.55,data/filtered/SGBX_None_213.55
SGBX,2025-10-10,127.78,data/filtered/SGBX_None_127.78
SGBX,2025-10-17,37.99,data/filtered/SGBX_None_37.99
SGBX,2025-10-23,64.03,data/filtered/SGBX_None_64.03
SGD,2025-05-28,56.46,data/filtered/SGD_None_56.46
SGD,2025-07-29,85.23,data/filtered/SGD_None_85.23
SGD,2025-07-30,68.25,data/filtered/SGD_None_68.25
SGD,2025-08-04,48.94,data/filtered/SGD_None_48.94
SGD,2025-09-08,42.45,data/filtered/SGD_None_42.45
SGD,2025-09-11,35.34,data/filtered/SGD_None_35.34
SGHT,2025-10-17,39.13,data/filtered/SGHT_None_39.13
SGLY,2025-01-22,52.50,data/filtered/SGLY_None_52.50
SGLY,2025-02-03,117.55,data/filtered/SGLY_None_117.55
SGLY,2025-03-21,169.53,data/filtered/SGLY_None_169.53
SGLY,2025-03-28,47.55,data/filtered/SGLY_None_47.55
SGLY,2025-04-30,41.07,data/filtered/SGLY_None_41.07
SGLY,2025-05-29,68.77,data/filtered/SGLY_None_68.77
SGML,2025-08-15,30.80,data/filtered/SGML_None_30.80
SGMT,2025-01-06,48.49,data/filtered/SGMT_None_48.49
SGMT,2025-06-12,41.84,data/filtered/SGMT_None_41.84
SHFS,2025-04-21,94.17,data/filtered/SHFS_None_94.17
SHFS,2025-07-09,64.68,data/filtered/SHFS_None_64.68
SHFS,2025-09-02,78.38,data/filtered/SHFS_None_78.38
SHFS,2025-09-24,181.90,data/filtered/SHFS_None_181.90
SHIM,2025-05-27,35.80,data/filtered/SHIM_None_35.80
SHMD,2025-10-15,30.99,data/filtered/SHMD_None_30.99
SHPH,2025-04-07,39.79,data/filtered/SHPH_None_39.79
SHPH,2025-04-22,47.41,data/filtered/SHPH_None_47.41
SHPH,2025-05-09,66.67,data/filtered/SHPH_None_66.67
SIDU,2025-09-12,36.92,data/filtered/SIDU_None_36.92
SILO,2025-01-08,209.17,data/filtered/SILO_None_209.17
SILO,2025-05-12,33.76,data/filtered/SILO_None_33.76
SINT,2025-02-19,116.67,data/filtered/SINT_None_116.67
SINT,2025-02-21,53.33,data/filtered/SINT_None_53.33
SINT,2025-09-03,48.36,data/filtered/SINT_None_48.36
SINT,2025-09-05,39.95,data/filtered/SINT_None_39.95
SION,2025-10-21,34.15,data/filtered/SION_None_34.15
SKBL,2025-01-30,38.08,data/filtered/SKBL_None_38.08
SKBL,2025-02-10,30.68,data/filtered/SKBL_None_30.68
SKBL,2025-08-27,98.88,data/filtered/SKBL_None_98.88
SKBL,2025-08-29,32.30,data/filtered/SKBL_None_32.30
SKBL,2025-09-04,33.03,data/filtered/SKBL_None_33.03
SKBL,2025-09-09,32.87,data/filtered/SKBL_None_32.87
SKBL,2025-09-10,54.49,data/filtered/SKBL_None_54.49
SKBL,2025-09-22,45.38,data/filtered/SKBL_None_45.38
SKIN,2025-05-07,40.95,data/filtered/SKIN_None_40.95
SKIN,2025-05-09,53.23,data/filtered/SKIN_None_53.23
SKIN,2025-08-08,47.80,data/filtered/SKIN_None_47.80
SKK,2025-02-27,32.06,data/filtered/SKK_None_32.06
SKYE,2025-01-29,31.11,data/filtered/SKYE_None_31.11
SKYE,2025-04-15,184.50,data/filtered/SKYE_None_184.50
SKYE,2025-06-23,47.22,data/filtered/SKYE_None_47.22
SKYE,2025-06-27,35.29,data/filtered/SKYE_None_35.29
SKYQ,2025-05-22,30.85,data/filtered/SKYQ_None_30.85
SKYQ,2025-06-16,157.23,data/filtered/SKYQ_None_157.23
SKYQ,2025-09-08,169.81,data/filtered/SKYQ_None_169.81
SKYT,2025-08-07,46.11,data/filtered/SKYT_None_46.11
SLDB,2025-02-10,37.85,data/filtered/SLDB_None_37.85
SLDB,2025-02-18,78.66,data/filtered/SLDB_None_78.66
SLDB,2025-02-19,31.13,data/filtered/SLDB_None_31.13
SLDPW,2025-07-22,75.21,data/filtered/SLDPW_None_75.21
SLDPW,2025-10-10,35.05,data/filtered/SLDPW_None_35.05
SLDPW,2025-10-13,30.75,data/filtered/SLDPW_None_30.75
SLDPW,2025-10-14,40.20,data/filtered/SLDPW_None_40.20
SLDPW,2025-10-16,30.04,data/filtered/SLDPW_None_30.04
SLDPW,2025-10-31,48.94,data/filtered/SLDPW_None_48.94
SLDP,2025-08-07,32.36,data/filtered/SLDP_None_32.36
SLDP,2025-10-06,45.95,data/filtered/SLDP_None_45.95
SLE,2025-03-04,43.71,data/filtered/SLE_None_43.71
SLE,2025-04-24,32.40,data/filtered/SLE_None_32.40
SLE,2025-05-16,50.31,data/filtered/SLE_None_50.31
SLE,2025-05-30,84.46,data/filtered/SLE_None_84.46
SLE,2025-07-21,30.07,data/filtered/SLE_None_30.07
SLE,2025-09-17,31.15,data/filtered/SLE_None_31.15
SLE,2025-09-23,248.48,data/filtered/SLE_None_248.48
SLE,2025-10-10,43.82,data/filtered/SLE_None_43.82
SLGB,2025-10-22,46.01,data/filtered/SLGB_None_46.01
SLGB,2025-10-23,48.66,data/filtered/SLGB_None_48.66
SLGL,2025-01-07,50.03,data/filtered/SLGL_None_50.03
SLGL,2025-04-17,54.06,data/filtered/SLGL_None_54.06
SLGL,2025-04-21,45.29,data/filtered/SLGL_None_45.29
SLGL,2025-05-06,73.30,data/filtered/SLGL_None_73.30
SLGL,2025-08-21,46.14,data/filtered/SLGL_None_46.14
SLGL,2025-10-06,50.17,data/filtered/SLGL_None_50.17
SLMT,2025-10-23,55.69,data/filtered/SLMT_None_55.69
SLNHP,2025-07-16,44.42,data/filtered/SLNHP_None_44.42
SLNHP,2025-07-31,43.86,data/filtered/SLNHP_None_43.86
SLNHP,2025-09-15,30.36,data/filtered/SLNHP_None_30.36
SLNHP,2025-09-16,72.60,data/filtered/SLNHP_None_72.60
SLNHP,2025-09-22,34.26,data/filtered/SLNHP_None_34.26
SLNHP,2025-10-15,31.42,data/filtered/SLNHP_None_31.42
SLNH,2025-07-10,33.73,data/filtered/SLNH_None_33.73
SLNH,2025-07-11,60.75,data/filtered/SLNH_None_60.75
SLNH,2025-09-22,100.00,data/filtered/SLNH_None_100.00
SLNH,2025-09-23,41.43,data/filtered/SLNH_None_41.43
SLNH,2025-09-24,47.68,data/filtered/SLNH_None_47.68
SLNH,2025-10-08,42.86,data/filtered/SLNH_None_42.86
SLNH,2025-10-14,36.73,data/filtered/SLNH_None_36.73
SLNH,2025-10-15,56.63,data/filtered/SLNH_None_56.63
SLNO,2025-03-27,48.98,data/filtered/SLNO_None_48.98
SLP,2025-04-11,30.50,data/filtered/SLP_None_30.50
SLQT,2025-02-11,56.62,data/filtered/SLQT_None_56.62
SLQT,2025-08-21,50.27,data/filtered/SLQT_None_50.27
SLRX,2025-01-13,360.06,data/filtered/SLRX_None_360.06
SLRX,2025-01-16,40.08,data/filtered/SLRX_None_40.08
SLRX,2025-02-26,49.11,data/filtered/SLRX_None_49.11
SLRX,2025-06-17,101.57,data/filtered/SLRX_None_101.57
SLRX,2025-07-29,211.70,data/filtered/SLRX_None_211.70
SLSN,2025-04-14,35.80,data/filtered/SLSN_None_35.80
SLSN,2025-10-02,40.43,data/filtered/SLSN_None_40.43
SLS,2025-01-27,49.50,data/filtered/SLS_None_49.50
SLXN,2025-01-28,168.95,data/filtered/SLXN_None_168.95
SLXN,2025-01-29,155.56,data/filtered/SLXN_None_155.56
SLXN,2025-02-05,39.19,data/filtered/SLXN_None_39.19
SLXN,2025-02-25,104.00,data/filtered/SLXN_None_104.00
SLXN,2025-03-05,60.36,data/filtered/SLXN_None_60.36
SLXN,2025-04-23,83.50,data/filtered/SLXN_None_83.50
SLXN,2025-07-17,31.51,data/filtered/SLXN_None_31.51
SLXN,2025-07-31,97.53,data/filtered/SLXN_None_97.53
SLXN,2025-09-11,73.24,data/filtered/SLXN_None_73.24
SMCL,2025-01-06,30.90,data/filtered/SMCL_None_30.90
SMCL,2025-02-10,35.75,data/filtered/SMCL_None_35.75
SMCL,2025-02-18,34.04,data/filtered/SMCL_None_34.04
SMCL,2025-02-19,36.68,data/filtered/SMCL_None_36.68
SMCL,2025-02-26,46.18,data/filtered/SMCL_None_46.18
SMCL,2025-04-09,34.72,data/filtered/SMCL_None_34.72
SMCL,2025-05-13,33.30,data/filtered/SMCL_None_33.30
SMCL,2025-05-14,39.06,data/filtered/SMCL_None_39.06
SMCX,2025-01-06,31.02,data/filtered/SMCX_None_31.02
SMCX,2025-02-10,36.01,data/filtered/SMCX_None_36.01
SMCX,2025-02-18,34.53,data/filtered/SMCX_None_34.53
SMCX,2025-02-19,37.47,data/filtered/SMCX_None_37.47
SMCX,2025-02-26,45.91,data/filtered/SMCX_None_45.91
SMCX,2025-04-09,35.11,data/filtered/SMCX_None_35.11
SMCX,2025-05-13,33.36,data/filtered/SMCX_None_33.36
SMCX,2025-05-14,39.67,data/filtered/SMCX_None_39.67
SMCZ,2025-04-30,40.22,data/filtered/SMCZ_None_40.22
SMCZ,2025-08-06,43.18,data/filtered/SMCZ_None_43.18
SMLR,2025-05-16,35.89,data/filtered/SMLR_None_35.89
SMLR,2025-10-27,39.52,data/filtered/SMLR_None_39.52
SMSI,2025-01-06,33.57,data/filtered/SMSI_None_33.57
SMST,2025-03-10,38.26,data/filtered/SMST_None_38.26
SMTK,2025-03-17,41.50,data/filtered/SMTK_None_41.50
SMTK,2025-05-20,48.62,data/filtered/SMTK_None_48.62
SMTK,2025-07-17,50.55,data/filtered/SMTK_None_50.55
SMTK,2025-09-02,177.68,data/filtered/SMTK_None_177.68
SMTK,2025-09-04,55.17,data/filtered/SMTK_None_55.17
SMTK,2025-10-02,49.43,data/filtered/SMTK_None_49.43
SMTK,2025-10-07,37.18,data/filtered/SMTK_None_37.18
SMTK,2025-10-14,44.04,data/filtered/SMTK_None_44.04
SMXT,2025-08-05,168.82,data/filtered/SMXT_None_168.82
SMX,2025-04-17,57.53,data/filtered/SMX_None_57.53
SMX,2025-07-25,116.07,data/filtered/SMX_None_116.07
SMX,2025-07-28,56.60,data/filtered/SMX_None_56.60
SMX,2025-08-08,71.52,data/filtered/SMX_None_71.52
SMX,2025-08-29,37.36,data/filtered/SMX_None_37.36
SMX,2025-09-04,77.05,data/filtered/SMX_None_77.05
SMX,2025-09-10,42.75,data/filtered/SMX_None_42.75
SNAL,2025-04-15,33.33,data/filtered/SNAL_None_33.33
SNAL,2025-07-15,54.68,data/filtered/SNAL_None_54.68
SNCR,2025-03-12,47.26,data/filtered/SNCR_None_47.26
SNES,2025-06-26,32.32,data/filtered/SNES_None_32.32
SNES,2025-07-22,31.80,data/filtered/SNES_None_31.80
SNGX,2025-07-01,43.51,data/filtered/SNGX_None_43.51
SNGX,2025-07-31,330.40,data/filtered/SNGX_None_330.40
SNGX,2025-08-04,57.85,data/filtered/SNGX_None_57.85
SNGX,2025-08-18,124.10,data/filtered/SNGX_None_124.10
SNGX,2025-10-07,37.23,data/filtered/SNGX_None_37.23
SNOA,2025-03-10,77.39,data/filtered/SNOA_None_77.39
SNOA,2025-03-11,59.86,data/filtered/SNOA_None_59.86
SNOA,2025-04-23,80.26,data/filtered/SNOA_None_80.26
SNOA,2025-08-14,126.73,data/filtered/SNOA_None_126.73
SNSE,2025-03-28,76.30,data/filtered/SNSE_None_76.30
SNSE,2025-08-01,46.93,data/filtered/SNSE_None_46.93
SNSE,2025-10-16,34.19,data/filtered/SNSE_None_34.19
SNSE,2025-10-30,32.27,data/filtered/SNSE_None_32.27
SNTG,2025-01-28,76.32,data/filtered/SNTG_None_76.32
SNTG,2025-09-04,66.83,data/filtered/SNTG_None_66.83
SNTG,2025-09-08,528.71,data/filtered/SNTG_None_528.71
SNTI,2025-10-14,45.22,data/filtered/SNTI_None_45.22
SNYR,2025-02-12,32.45,data/filtered/SNYR_None_32.45
SNYR,2025-04-15,127.93,data/filtered/SNYR_None_127.93
SOBR,2025-01-16,40.45,data/filtered/SOBR_None_40.45
SOBR,2025-02-14,30.69,data/filtered/SOBR_None_30.69
SOBR,2025-02-18,35.24,data/filtered/SOBR_None_35.24
SOBR,2025-03-05,65.56,data/filtered/SOBR_None_65.56
SOBR,2025-03-06,44.04,data/filtered/SOBR_None_44.04
SOBR,2025-03-11,39.00,data/filtered/SOBR_None_39.00
SOBR,2025-04-04,95.91,data/filtered/SOBR_None_95.91
SOBR,2025-04-08,57.46,data/filtered/SOBR_None_57.46
SOBR,2025-07-09,56.97,data/filtered/SOBR_None_56.97
SOC,2025-07-17,35.48,data/filtered/SOC_None_35.48
SOFX,2025-04-09,45.67,data/filtered/SOFX_None_45.67
SOFX,2025-07-29,37.87,data/filtered/SOFX_None_37.87
SOGP,2025-06-09,50.08,data/filtered/SOGP_None_50.08
SOGP,2025-06-16,72.84,data/filtered/SOGP_None_72.84
SOGP,2025-06-24,70.34,data/filtered/SOGP_None_70.34
SOGP,2025-07-09,40.61,data/filtered/SOGP_None_40.61
SOGP,2025-08-28,336.84,data/filtered/SOGP_None_336.84
SOGP,2025-09-02,93.83,data/filtered/SOGP_None_93.83
SOGP,2025-09-04,34.58,data/filtered/SOGP_None_34.58
SOGP,2025-10-15,96.28,data/filtered/SOGP_None_96.28
SOHOB,2025-10-27,48.02,data/filtered/SOHOB_None_48.02
SOHON,2025-10-27,44.56,data/filtered/SOHON_None_44.56
SOHOO,2025-10-27,64.41,data/filtered/SOHOO_None_64.41
SOHO,2025-10-27,141.49,data/filtered/SOHO_None_141.49
SOLS,2025-10-30,53799900.00,data/filtered/SOLS_None_53799900.00
SOLT,2025-04-09,32.78,data/filtered/SOLT_None_32.78
SOL,2025-03-17,51.26,data/filtered/SOL_None_51.26
SONM,2025-01-15,86.01,data/filtered/SONM_None_86.01
SONM,2025-04-01,58.37,data/filtered/SONM_None_58.37
SONM,2025-06-16,130.16,data/filtered/SONM_None_130.16
SONM,2025-06-25,56.25,data/filtered/SONM_None_56.25
SONM,2025-06-26,65.08,data/filtered/SONM_None_65.08
SONN,2025-01-06,44.00,data/filtered/SONN_None_44.00
SONN,2025-01-22,33.12,data/filtered/SONN_None_33.12
SONN,2025-04-04,33.86,data/filtered/SONN_None_33.86
SONN,2025-07-02,263.64,data/filtered/SONN_None_263.64
SONN,2025-07-07,53.06,data/filtered/SONN_None_53.06
SONN,2025-07-14,273.31,data/filtered/SONN_None_273.31
SONN,2025-08-13,35.45,data/filtered/SONN_None_35.45
SONN,2025-09-09,32.22,data/filtered/SONN_None_32.22
SONN,2025-09-12,67.93,data/filtered/SONN_None_67.93
SONN,2025-09-16,42.60,data/filtered/SONN_None_42.60
SOPA,2025-01-21,71.97,data/filtered/SOPA_None_71.97
SOPA,2025-01-31,68.70,data/filtered/SOPA_None_68.70
SOPA,2025-02-03,90.78,data/filtered/SOPA_None_90.78
SOPA,2025-02-06,51.63,data/filtered/SOPA_None_51.63
SOPA,2025-02-10,40.00,data/filtered/SOPA_None_40.00
SOPA,2025-02-11,159.62,data/filtered/SOPA_None_159.62
SOPA,2025-02-13,41.57,data/filtered/SOPA_None_41.57
SOPA,2025-05-01,42.86,data/filtered/SOPA_None_42.86
SOPA,2025-05-02,43.22,data/filtered/SOPA_None_43.22
SOPA,2025-08-14,31.50,data/filtered/SOPA_None_31.50
SOPA,2025-10-06,345.39,data/filtered/SOPA_None_345.39
SORA,2025-08-14,32.51,data/filtered/SORA_None_32.51
SORA,2025-10-08,34.42,data/filtered/SORA_None_34.42
SOS,2025-05-09,30.09,data/filtered/SOS_None_30.09
SOS,2025-05-12,33.63,data/filtered/SOS_None_33.63
SOS,2025-09-08,41.80,data/filtered/SOS_None_41.80
SOS,2025-09-09,70.00,data/filtered/SOS_None_70.00
SOUNW,2025-08-08,37.28,data/filtered/SOUNW_None_37.28
SOUN,2025-08-08,32.90,data/filtered/SOUN_None_32.90
SOUX,2025-07-08,34.80,data/filtered/SOUX_None_34.80
SOUX,2025-08-08,64.06,data/filtered/SOUX_None_64.06
SOUX,2025-08-11,36.77,data/filtered/SOUX_None_36.77
SOWG,2025-01-03,48.20,data/filtered/SOWG_None_48.20
SOWG,2025-06-02,50.52,data/filtered/SOWG_None_50.52
SOWG,2025-07-24,65.91,data/filtered/SOWG_None_65.91
SOWG,2025-07-25,60.61,data/filtered/SOWG_None_60.61
SOWG,2025-09-23,30.80,data/filtered/SOWG_None_30.80
SPAI,2025-02-13,65.76,data/filtered/SPAI_None_65.76
SPAI,2025-04-07,48.52,data/filtered/SPAI_None_48.52
SPAI,2025-04-22,34.40,data/filtered/SPAI_None_34.40
SPAI,2025-07-17,43.46,data/filtered/SPAI_None_43.46
SPCB,2025-01-03,37.76,data/filtered/SPCB_None_37.76
SPCB,2025-01-23,43.13,data/filtered/SPCB_None_43.13
SPCE,2025-05-16,98.21,data/filtered/SPCE_None_98.21
SPCY,2025-04-09,34.63,data/filtered/SPCY_None_34.63
SPHL,2025-03-11,59.31,data/filtered/SPHL_None_59.31
SPHL,2025-03-12,30.00,data/filtered/SPHL_None_30.00
SPIR,2025-04-08,33.16,data/filtered/SPIR_None_33.16
SPNS,2025-08-13,44.68,data/filtered/SPNS_None_44.68
SPPL,2025-01-03,69.44,data/filtered/SPPL_None_69.44
SPPL,2025-01-06,51.08,data/filtered/SPPL_None_51.08
SPPL,2025-02-26,52.70,data/filtered/SPPL_None_52.70
SPPL,2025-04-08,39.21,data/filtered/SPPL_None_39.21
SPPL,2025-07-25,30.73,data/filtered/SPPL_None_30.73
SPPL,2025-09-19,32.50,data/filtered/SPPL_None_32.50
SPRB,2025-09-29,31.61,data/filtered/SPRB_None_31.61
SPRB,2025-10-06,1827.44,data/filtered/SPRB_None_1827.44
SPRB,2025-10-07,84.05,data/filtered/SPRB_None_84.05
SPRC,2025-01-03,38.64,data/filtered/SPRC_None_38.64
SPRC,2025-01-06,239.08,data/filtered/SPRC_None_239.08
SPRC,2025-01-22,31.63,data/filtered/SPRC_None_31.63
SPRC,2025-02-05,40.76,data/filtered/SPRC_None_40.76
SPRC,2025-03-10,61.14,data/filtered/SPRC_None_61.14
SPRC,2025-05-05,73.01,data/filtered/SPRC_None_73.01
SPRC,2025-09-17,245.65,data/filtered/SPRC_None_245.65
SPRC,2025-09-25,132.38,data/filtered/SPRC_None_132.38
SPRC,2025-09-30,59.19,data/filtered/SPRC_None_59.19
SPRC,2025-10-15,40.58,data/filtered/SPRC_None_40.58
SPRO,2025-05-28,263.64,data/filtered/SPRO_None_263.64
SPRO,2025-05-30,31.46,data/filtered/SPRO_None_31.46
SPRU,2025-08-08,49.57,data/filtered/SPRU_None_49.57
SPWH,2025-04-02,126.94,data/filtered/SPWH_None_126.94
SPWH,2025-04-07,31.58,data/filtered/SPWH_None_31.58
SQFT,2025-07-14,350.10,data/filtered/SQFT_None_350.10
SQFT,2025-09-17,72.49,data/filtered/SQFT_None_72.49
SQNS,2025-07-08,87.41,data/filtered/SQNS_None_87.41
SQNS,2025-07-10,99.03,data/filtered/SQNS_None_99.03
SQNS,2025-07-11,41.03,data/filtered/SQNS_None_41.03
SRFM,2025-03-05,34.16,data/filtered/SRFM_None_34.16
SRFM,2025-06-24,137.70,data/filtered/SRFM_None_137.70
SRFM,2025-06-25,54.72,data/filtered/SRFM_None_54.72
SRFM,2025-06-26,40.55,data/filtered/SRFM_None_40.55
SRFM,2025-07-08,63.74,data/filtered/SRFM_None_63.74
SRFM,2025-07-09,31.15,data/filtered/SRFM_None_31.15
SRFM,2025-07-11,30.74,data/filtered/SRFM_None_30.74
SRFM,2025-08-13,32.22,data/filtered/SRFM_None_32.22
SRI,2025-05-01,30.00,data/filtered/SRI_None_30.00
SRL,2025-09-23,33.10,data/filtered/SRL_None_33.10
SRPT,2025-07-29,32.40,data/filtered/SRPT_None_32.40
SRZNW,2025-10-28,13495.51,data/filtered/SRZNW_None_13495.51
SSII,2025-04-25,180.25,data/filtered/SSII_None_180.25
SSII,2025-05-29,34.65,data/filtered/SSII_None_34.65
SSII,2025-06-18,66.67,data/filtered/SSII_None_66.67
SSII,2025-06-20,143.24,data/filtered/SSII_None_143.24
SSII,2025-07-16,36.77,data/filtered/SSII_None_36.77
SSII,2025-10-14,39.50,data/filtered/SSII_None_39.50
SSKN,2025-08-27,47.27,data/filtered/SSKN_None_47.27
SSKN,2025-09-02,62.18,data/filtered/SSKN_None_62.18
SSKN,2025-09-23,78.82,data/filtered/SSKN_None_78.82
SSKN,2025-09-26,31.63,data/filtered/SSKN_None_31.63
SSKN,2025-10-14,72.08,data/filtered/SSKN_None_72.08
SSP,2025-03-12,49.65,data/filtered/SSP_None_49.65
SSP,2025-03-13,37.56,data/filtered/SSP_None_37.56
SSP,2025-08-12,30.68,data/filtered/SSP_None_30.68
SST,2025-01-21,80.30,data/filtered/SST_None_80.30
SST,2025-04-25,42.17,data/filtered/SST_None_42.17
SST,2025-04-30,43.45,data/filtered/SST_None_43.45
SST,2025-05-07,42.09,data/filtered/SST_None_42.09
SST,2025-05-09,35.17,data/filtered/SST_None_35.17
SST,2025-06-09,41.39,data/filtered/SST_None_41.39
SST,2025-06-16,61.50,data/filtered/SST_None_61.50
SST,2025-06-20,84.34,data/filtered/SST_None_84.34
SST,2025-06-23,57.07,data/filtered/SST_None_57.07
SST,2025-07-02,33.60,data/filtered/SST_None_33.60
STAA,2025-08-05,46.94,data/filtered/STAA_None_46.94
STAI,2025-01-06,31.82,data/filtered/STAI_None_31.82
STAI,2025-01-07,49.78,data/filtered/STAI_None_49.78
STAI,2025-01-10,31.92,data/filtered/STAI_None_31.92
STAI,2025-01-22,91.16,data/filtered/STAI_None_91.16
STAI,2025-02-14,41.67,data/filtered/STAI_None_41.67
STAI,2025-02-18,115.12,data/filtered/STAI_None_115.12
STAI,2025-02-20,65.61,data/filtered/STAI_None_65.61
STAI,2025-02-25,47.91,data/filtered/STAI_None_47.91
