ticker,event_date,momentum_pct,filtered_dirname,expected_quote_data_file,found_in_quote_data
ACXP,2025-06-17,241.91,ACXP_2025-06-17_241.91,ACXP_quotes_2025_06_17.parquet,True
ACXP,2025-08-28,46.82,ACXP_2025-08-28_46.82,ACXP_quotes_2025_08_28.parquet,True
ACXP,2025-10-08,94.41,ACXP_2025-10-08_94.41,ACXP_quotes_2025_10_08.parquet,True
ADAG,2025-08-06,36.90,ADAG_2025-08-06_36.90,ADAG_quotes_2025_08_06.parquet,True
ADAG,2025-09-09,32.22,ADAG_2025-09-09_32.22,ADAG_quotes_2025_09_09.parquet,True
ADCT,2025-05-14,37.88,ADCT_2025-05-14_37.88,ADCT_quotes_2025_05_14.parquet,True
ADGM,2025-04-17,210.88,ADGM_2025-04-17_210.88,ADGM_quotes_2025_04_17.parquet,True
ADGM,2025-08-27,31.91,ADGM_2025-08-27_31.91,ADGM_quotes_2025_08_27.parquet,True
ADIL,2025-02-25,69.93,ADIL_2025-02-25_69.93,ADIL_quotes_2025_02_25.parquet,True
ADIL,2025-05-02,55.13,ADIL_2025-05-02_55.13,ADIL_quotes_2025_05_02.parquet,True
ADPT,2025-05-02,39.67,ADPT_2025-05-02_39.67,ADPT_quotes_2025_05_02.parquet,True
ADSEW,2025-05-09,36.49,ADSEW_2025-05-09_36.49,ADSEW_quotes_2025_05_09.parquet,True
ADSEW,2025-05-16,36.36,ADSEW_2025-05-16_36.36,ADSEW_quotes_2025_05_16.parquet,True
ADSEW,2025-06-04,41.43,ADSEW_2025-06-04_41.43,ADSEW_quotes_2025_06_04.parquet,True
ADSEW,2025-06-10,41.33,ADSEW_2025-06-10_41.33,ADSEW_quotes_2025_06_10.parquet,True
ADSEW,2025-07-18,36.76,ADSEW_2025-07-18_36.76,ADSEW_quotes_2025_07_18.parquet,True
ADSEW,2025-08-29,44.14,ADSEW_2025-08-29_44.14,ADSEW_quotes_2025_08_29.parquet,True
ADSEW,2025-09-30,79.09,ADSEW_2025-09-30_79.09,ADSEW_quotes_2025_09_30.parquet,True
ADSEW,2025-10-20,50.00,ADSEW_2025-10-20_50.00,ADSEW_quotes_2025_10_20.parquet,True
ADTX,2025-01-15,52.92,ADTX_2025-01-15_52.92,ADTX_quotes_2025_01_15.parquet,True
ADTX,2025-01-16,58.55,ADTX_2025-01-16_58.55,ADTX_quotes_2025_01_16.parquet,True
ADTX,2025-02-18,65.71,ADTX_2025-02-18_65.71,ADTX_quotes_2025_02_18.parquet,True
ADTX,2025-02-19,43.64,ADTX_2025-02-19_43.64,ADTX_quotes_2025_02_19.parquet,True
ADTX,2025-03-05,40.56,ADTX_2025-03-05_40.56,ADTX_quotes_2025_03_05.parquet,True
ADTX,2025-03-18,129.75,ADTX_2025-03-18_129.75,ADTX_quotes_2025_03_18.parquet,True
ADTX,2025-03-19,64.00,ADTX_2025-03-19_64.00,ADTX_quotes_2025_03_19.parquet,True
ADTX,2025-04-17,30.45,ADTX_2025-04-17_30.45,ADTX_quotes_2025_04_17.parquet,True
ADTX,2025-06-25,64.65,ADTX_2025-06-25_64.65,ADTX_quotes_2025_06_25.parquet,True
ADVB,2025-04-28,32.60,ADVB_2025-04-28_32.60,ADVB_quotes_2025_04_28.parquet,True
ADVB,2025-05-12,35.95,ADVB_2025-05-12_35.95,ADVB_quotes_2025_05_12.parquet,True
ADVM,2025-09-19,30.17,ADVM_2025-09-19_30.17,ADVM_quotes_2025_09_19.parquet,True
ADVM,2025-09-23,50.00,ADVM_2025-09-23_50.00,ADVM_quotes_2025_09_23.parquet,True
ADXN,2025-02-24,30.85,ADXN_2025-02-24_30.85,ADXN_quotes_2025_02_24.parquet,True
ADXN,2025-06-06,31.97,ADXN_2025-06-06_31.97,ADXN_quotes_2025_06_06.parquet,True
ADXN,2025-09-12,37.24,ADXN_2025-09-12_37.24,ADXN_quotes_2025_09_12.parquet,True
ADXN,2025-10-17,40.33,ADXN_2025-10-17_40.33,ADXN_quotes_2025_10_17.parquet,True
AEBI,2025-07-03,34.26,AEBI_2025-07-03_34.26,AEBI_quotes_2025_07_03.parquet,True
AEHL,2025-02-12,35.75,AEHL_2025-02-12_35.75,AEHL_quotes_2025_02_12.parquet,True
AEHL,2025-04-04,135.24,AEHL_2025-04-04_135.24,AEHL_quotes_2025_04_04.parquet,True
AEHL,2025-04-09,285.78,AEHL_2025-04-09_285.78,AEHL_quotes_2025_04_09.parquet,True
AEHL,2025-04-11,55.59,AEHL_2025-04-11_55.59,AEHL_quotes_2025_04_11.parquet,True
AEHL,2025-04-22,31.98,AEHL_2025-04-22_31.98,AEHL_quotes_2025_04_22.parquet,True
AEHL,2025-07-29,53.65,AEHL_2025-07-29_53.65,AEHL_quotes_2025_07_29.parquet,True
AEHL,2025-08-14,32.53,AEHL_2025-08-14_32.53,AEHL_quotes_2025_08_14.parquet,True
AEHL,2025-09-10,127.56,AEHL_2025-09-10_127.56,AEHL_quotes_2025_09_10.parquet,True
AEHR,2025-04-09,30.53,AEHR_2025-04-09_30.53,AEHR_quotes_2025_04_09.parquet,True
AEHR,2025-07-22,32.64,AEHR_2025-07-22_32.64,AEHR_quotes_2025_07_22.parquet,True
AEHR,2025-08-25,42.38,AEHR_2025-08-25_42.38,AEHR_quotes_2025_08_25.parquet,True
AEI,2025-06-30,38.30,AEI_2025-06-30_38.30,AEI_quotes_2025_06_30.parquet,True
AEI,2025-09-03,37.04,AEI_2025-09-03_37.04,AEI_quotes_2025_09_03.parquet,True
AEI,2025-09-08,33.73,AEI_2025-09-08_33.73,AEI_quotes_2025_09_08.parquet,True
AEI,2025-09-11,59.24,AEI_2025-09-11_59.24,AEI_quotes_2025_09_11.parquet,True
AEI,2025-09-16,41.74,AEI_2025-09-16_41.74,AEI_quotes_2025_09_16.parquet,True
AEMD,2025-07-09,32.77,AEMD_2025-07-09_32.77,AEMD_quotes_2025_07_09.parquet,True
AEMD,2025-08-21,146.85,AEMD_2025-08-21_146.85,AEMD_quotes_2025_08_21.parquet,True
AEMD,2025-08-28,30.74,AEMD_2025-08-28_30.74,AEMD_quotes_2025_08_28.parquet,True
AEO,2025-09-04,38.40,AEO_2025-09-04_38.40,AEO_quotes_2025_09_04.parquet,True
AERT,2025-06-10,53.62,AERT_2025-06-10_53.62,AERT_quotes_2025_06_10.parquet,True
AERT,2025-06-16,57.59,AERT_2025-06-16_57.59,AERT_quotes_2025_06_16.parquet,True
AERT,2025-08-14,107.14,AERT_2025-08-14_107.14,AERT_quotes_2025_08_14.parquet,True
AERT,2025-09-18,111.42,AERT_2025-09-18_111.42,AERT_quotes_2025_09_18.parquet,True
AEVAW,2025-06-27,47.50,AEVAW_2025-06-27_47.50,AEVAW_quotes_2025_06_27.parquet,True
AEVAW,2025-07-02,44.93,AEVAW_2025-07-02_44.93,AEVAW_quotes_2025_07_02.parquet,True
AEVA,2025-03-20,38.59,AEVA_2025-03-20_38.59,AEVA_quotes_2025_03_20.parquet,True
AFRIW,2025-01-30,31.59,AFRIW_2025-01-30_31.59,AFRIW_quotes_2025_01_30.parquet,True
AFRIW,2025-02-12,46.81,AFRIW_2025-02-12_46.81,AFRIW_quotes_2025_02_12.parquet,True
AGAE,2025-01-06,32.50,AGAE_2025-01-06_32.50,AGAE_quotes_2025_01_06.parquet,True
AGAE,2025-05-12,71.56,AGAE_2025-05-12_71.56,AGAE_quotes_2025_05_12.parquet,True
AGAE,2025-05-28,61.97,AGAE_2025-05-28_61.97,AGAE_quotes_2025_05_28.parquet,True
AGAE,2025-06-03,30.89,AGAE_2025-06-03_30.89,AGAE_quotes_2025_06_03.parquet,True
AGAE,2025-06-12,31.69,AGAE_2025-06-12_31.69,AGAE_quotes_2025_06_12.parquet,True
AGAE,2025-09-12,150.25,AGAE_2025-09-12_150.25,AGAE_quotes_2025_09_12.parquet,True
AGCC,2025-10-28,60.47,AGCC_2025-10-28_60.47,AGCC_quotes_2025_10_28.parquet,True
AGEN,2025-04-22,42.86,AGEN_2025-04-22_42.86,AGEN_quotes_2025_04_22.parquet,True
AGEN,2025-05-12,39.51,AGEN_2025-05-12_39.51,AGEN_quotes_2025_05_12.parquet,True
AGH,2025-02-19,65.31,AGH_2025-02-19_65.31,AGH_quotes_2025_02_19.parquet,True
AGH,2025-02-20,87.05,AGH_2025-02-20_87.05,AGH_quotes_2025_02_20.parquet,True
AGH,2025-02-26,35.50,AGH_2025-02-26_35.50,AGH_quotes_2025_02_26.parquet,True
AGH,2025-03-20,41.61,AGH_2025-03-20_41.61,AGH_quotes_2025_03_20.parquet,True
AGH,2025-07-23,238.15,AGH_2025-07-23_238.15,AGH_quotes_2025_07_23.parquet,True
AGH,2025-07-25,46.20,AGH_2025-07-25_46.20,AGH_quotes_2025_07_25.parquet,True
AGH,2025-08-11,51.14,AGH_2025-08-11_51.14,AGH_quotes_2025_08_11.parquet,True
AGH,2025-09-10,43.66,AGH_2025-09-10_43.66,AGH_quotes_2025_09_10.parquet,True
AGH,2025-09-26,41.74,AGH_2025-09-26_41.74,AGH_quotes_2025_09_26.parquet,True
AGH,2025-10-20,35.36,AGH_2025-10-20_35.36,AGH_quotes_2025_10_20.parquet,True
AGL,2025-04-08,43.06,AGL_2025-04-08_43.06,AGL_quotes_2025_04_08.parquet,True
AGMH,2025-03-06,182.30,AGMH_2025-03-06_182.30,AGMH_quotes_2025_03_06.parquet,True
AGMH,2025-04-02,39.05,AGMH_2025-04-02_39.05,AGMH_quotes_2025_04_02.parquet,True
AGMH,2025-04-23,158.00,AGMH_2025-04-23_158.00,AGMH_quotes_2025_04_23.parquet,True
AGMH,2025-04-25,74.36,AGMH_2025-04-25_74.36,AGMH_quotes_2025_04_25.parquet,True
AGMH,2025-04-28,203.50,AGMH_2025-04-28_203.50,AGMH_quotes_2025_04_28.parquet,True
AGMH,2025-05-05,50.75,AGMH_2025-05-05_50.75,AGMH_quotes_2025_05_05.parquet,True
AGMH,2025-05-16,39.50,AGMH_2025-05-16_39.50,AGMH_quotes_2025_05_16.parquet,True
AGMH,2025-06-04,75.44,AGMH_2025-06-04_75.44,AGMH_quotes_2025_06_04.parquet,True
AGMH,2025-09-09,30.39,AGMH_2025-09-09_30.39,AGMH_quotes_2025_09_09.parquet,True
AGMH,2025-09-10,99.09,AGMH_2025-09-10_99.09,AGMH_quotes_2025_09_10.parquet,True
AGMH,2025-09-19,711.66,AGMH_2025-09-19_711.66,AGMH_quotes_2025_09_19.parquet,True
AGRZ,2025-10-07,69.03,AGRZ_2025-10-07_69.03,AGRZ_quotes_2025_10_07.parquet,True
AGRZ,2025-10-08,46.17,AGRZ_2025-10-08_46.17,AGRZ_quotes_2025_10_08.parquet,True
AGRZ,2025-10-10,47.89,AGRZ_2025-10-10_47.89,AGRZ_quotes_2025_10_10.parquet,True
AGRZ,2025-10-16,36.91,AGRZ_2025-10-16_36.91,AGRZ_quotes_2025_10_16.parquet,True
AGRZ,2025-10-21,47.54,AGRZ_2025-10-21_47.54,AGRZ_quotes_2025_10_21.parquet,True
AGX,2025-03-28,30.90,AGX_2025-03-28_30.90,AGX_quotes_2025_03_28.parquet,True
AHG,2025-04-22,42.06,AHG_2025-04-22_42.06,AHG_quotes_2025_04_22.parquet,True
AHG,2025-07-09,58.91,AHG_2025-07-09_58.91,AHG_quotes_2025_07_09.parquet,True
AHMA,2025-10-29,34.12,AHMA_2025-10-29_34.12,AHMA_quotes_2025_10_29.parquet,True
AHT,2025-02-13,38.74,AHT_2025-02-13_38.74,AHT_quotes_2025_02_13.parquet,True
AIFF,2025-01-14,205.26,AIFF_2025-01-14_205.26,AIFF_quotes_2025_01_14.parquet,True
AIFF,2025-02-11,271.29,AIFF_2025-02-11_271.29,AIFF_quotes_2025_02_11.parquet,True
AIFF,2025-02-12,72.02,AIFF_2025-02-12_72.02,AIFF_quotes_2025_02_12.parquet,True
AIFF,2025-02-13,32.61,AIFF_2025-02-13_32.61,AIFF_quotes_2025_02_13.parquet,True
AIFF,2025-03-14,32.61,AIFF_2025-03-14_32.61,AIFF_quotes_2025_03_14.parquet,True
AIFF,2025-03-17,34.58,AIFF_2025-03-17_34.58,AIFF_quotes_2025_03_17.parquet,True
AIFF,2025-05-05,37.92,AIFF_2025-05-05_37.92,AIFF_quotes_2025_05_05.parquet,True
AIFF,2025-08-26,40.15,AIFF_2025-08-26_40.15,AIFF_quotes_2025_08_26.parquet,True
AIFU,2025-05-02,146.70,AIFU_2025-05-02_146.70,AIFU_quotes_2025_05_02.parquet,True
AIFU,2025-05-06,126.72,AIFU_2025-05-06_126.72,AIFU_quotes_2025_05_06.parquet,True
AIFU,2025-05-12,84.20,AIFU_2025-05-12_84.20,AIFU_quotes_2025_05_12.parquet,True
AIFU,2025-06-24,79.43,AIFU_2025-06-24_79.43,AIFU_quotes_2025_06_24.parquet,True
AIHS,2025-06-05,48.35,AIHS_2025-06-05_48.35,AIHS_quotes_2025_06_05.parquet,True
AIHS,2025-06-10,55.96,AIHS_2025-06-10_55.96,AIHS_quotes_2025_06_10.parquet,True
AIHS,2025-09-03,244.17,AIHS_2025-09-03_244.17,AIHS_quotes_2025_09_03.parquet,True
AIHS,2025-09-08,38.66,AIHS_2025-09-08_38.66,AIHS_quotes_2025_09_08.parquet,True
AIHS,2025-09-16,43.26,AIHS_2025-09-16_43.26,AIHS_quotes_2025_09_16.parquet,True
AIHS,2025-10-01,53.50,AIHS_2025-10-01_53.50,AIHS_quotes_2025_10_01.parquet,True
AIIO,2025-09-15,65.07,AIIO_2025-09-15_65.07,AIIO_quotes_2025_09_15.parquet,True
AIIO,2025-09-16,45.70,AIIO_2025-09-16_45.70,AIIO_quotes_2025_09_16.parquet,True
AIIO,2025-09-18,40.41,AIIO_2025-09-18_40.41,AIIO_quotes_2025_09_18.parquet,True
AIIO,2025-09-25,34.98,AIIO_2025-09-25_34.98,AIIO_quotes_2025_09_25.parquet,True
AIIO,2025-09-30,37.31,AIIO_2025-09-30_37.31,AIIO_quotes_2025_09_30.parquet,True
AIMD,2025-01-06,60.62,AIMD_2025-01-06_60.62,AIMD_quotes_2025_01_06.parquet,True
AIMD,2025-01-10,74.49,AIMD_2025-01-10_74.49,AIMD_quotes_2025_01_10.parquet,True
AIMD,2025-01-14,32.43,AIMD_2025-01-14_32.43,AIMD_quotes_2025_01_14.parquet,True
AIMD,2025-05-28,31.80,AIMD_2025-05-28_31.80,AIMD_quotes_2025_05_28.parquet,True
AIMD,2025-08-06,93.13,AIMD_2025-08-06_93.13,AIMD_quotes_2025_08_06.parquet,True
AIOT,2025-02-10,38.74,AIOT_2025-02-10_38.74,AIOT_quotes_2025_02_10.parquet,True
AIP,2025-08-05,51.22,AIP_2025-08-05_51.22,AIP_quotes_2025_08_05.parquet,True
AIP,2025-10-06,32.79,AIP_2025-10-06_32.79,AIP_quotes_2025_10_06.parquet,True
AIRE,2025-09-11,95.71,AIRE_2025-09-11_95.71,AIRE_quotes_2025_09_11.parquet,True
AIRE,2025-09-12,46.34,AIRE_2025-09-12_46.34,AIRE_quotes_2025_09_12.parquet,True
AIRE,2025-10-22,78.67,AIRE_2025-10-22_78.67,AIRE_quotes_2025_10_22.parquet,True
AIRE,2025-10-23,47.14,AIRE_2025-10-23_47.14,AIRE_quotes_2025_10_23.parquet,True
AIRG,2025-07-18,36.05,AIRG_2025-07-18_36.05,AIRG_quotes_2025_07_18.parquet,True
AIRJW,2025-02-13,35.66,AIRJW_2025-02-13_35.66,AIRJW_quotes_2025_02_13.parquet,True
AIRJW,2025-10-15,44.37,AIRJW_2025-10-15_44.37,AIRJW_quotes_2025_10_15.parquet,True
AIRO,2025-06-16,58.02,AIRO_2025-06-16_58.02,AIRO_quotes_2025_06_16.parquet,True
AIRO,2025-07-11,31.53,AIRO_2025-07-11_31.53,AIRO_quotes_2025_07_11.parquet,True
AIRS,2025-05-02,38.05,AIRS_2025-05-02_38.05,AIRS_quotes_2025_05_02.parquet,True
AISPW,2025-01-14,37.40,AISPW_2025-01-14_37.40,AISPW_quotes_2025_01_14.parquet,True
AISPW,2025-01-15,33.71,AISPW_2025-01-15_33.71,AISPW_quotes_2025_01_15.parquet,True
AISPW,2025-02-26,48.43,AISPW_2025-02-26_48.43,AISPW_quotes_2025_02_26.parquet,True
AISPW,2025-03-25,47.83,AISPW_2025-03-25_47.83,AISPW_quotes_2025_03_25.parquet,True
AISPW,2025-05-19,41.18,AISPW_2025-05-19_41.18,AISPW_quotes_2025_05_19.parquet,True
AISPW,2025-09-12,38.98,AISPW_2025-09-12_38.98,AISPW_quotes_2025_09_12.parquet,True
AISPW,2025-10-06,43.18,AISPW_2025-10-06_43.18,AISPW_quotes_2025_10_06.parquet,True
AISPW,2025-10-13,36.00,AISPW_2025-10-13_36.00,AISPW_quotes_2025_10_13.parquet,True
AI,2025-05-29,31.36,AI_2025-05-29_31.36,AI_quotes_2025_05_29.parquet,True
AKAN,2025-08-01,50.88,AKAN_2025-08-01_50.88,AKAN_quotes_2025_08_01.parquet,True
AKAN,2025-09-29,35.53,AKAN_2025-09-29_35.53,AKAN_quotes_2025_09_29.parquet,True
AKAN,2025-10-01,113.32,AKAN_2025-10-01_113.32,AKAN_quotes_2025_10_01.parquet,True
AKA,2025-05-14,61.84,AKA_2025-05-14_61.84,AKA_quotes_2025_05_14.parquet,True
AKA,2025-10-14,43.44,AKA_2025-10-14_43.44,AKA_quotes_2025_10_14.parquet,True
AKBA,2025-03-14,35.50,AKBA_2025-03-14_35.50,AKBA_quotes_2025_03_14.parquet,True
AKRO,2025-01-27,123.07,AKRO_2025-01-27_123.07,AKRO_quotes_2025_01_27.parquet,True
AKTX,2025-03-20,38.40,AKTX_2025-03-20_38.40,AKTX_quotes_2025_03_20.parquet,True
AKTX,2025-09-24,60.42,AKTX_2025-09-24_60.42,AKTX_quotes_2025_09_24.parquet,True
ALAB,2025-08-06,35.47,ALAB_2025-08-06_35.47,ALAB_quotes_2025_08_06.parquet,True
ALAR,2025-06-09,43.65,ALAR_2025-06-09_43.65,ALAR_quotes_2025_06_09.parquet,True
ALBT,2025-02-26,49.31,ALBT_2025-02-26_49.31,ALBT_quotes_2025_02_26.parquet,True
ALBT,2025-03-14,30.44,ALBT_2025-03-14_30.44,ALBT_quotes_2025_03_14.parquet,True
ALBT,2025-03-19,39.71,ALBT_2025-03-19_39.71,ALBT_quotes_2025_03_19.parquet,True
ALBT,2025-04-16,34.57,ALBT_2025-04-16_34.57,ALBT_quotes_2025_04_16.parquet,True
ALBT,2025-07-28,108.81,ALBT_2025-07-28_108.81,ALBT_quotes_2025_07_28.parquet,True
ALDFW,2025-10-17,1253.08,ALDFW_2025-10-17_1253.08,ALDFW_quotes_2025_10_17.parquet,True
ALDX,2025-04-04,40.85,ALDX_2025-04-04_40.85,ALDX_quotes_2025_04_04.parquet,True
ALEC,2025-08-08,52.05,ALEC_2025-08-08_52.05,ALEC_quotes_2025_08_08.parquet,True
ALLO,2025-02-14,49.29,ALLO_2025-02-14_49.29,ALLO_quotes_2025_02_14.parquet,True
ALLO,2025-02-18,84.31,ALLO_2025-02-18_84.31,ALLO_quotes_2025_02_18.parquet,True
ALLO,2025-02-19,33.10,ALLO_2025-02-19_33.10,ALLO_quotes_2025_02_19.parquet,True
ALLR,2025-01-08,70.30,ALLR_2025-01-08_70.30,ALLR_quotes_2025_01_08.parquet,True
ALLR,2025-01-23,48.51,ALLR_2025-01-23_48.51,ALLR_quotes_2025_01_23.parquet,True
ALLR,2025-01-27,46.32,ALLR_2025-01-27_46.32,ALLR_quotes_2025_01_27.parquet,True
ALLR,2025-08-26,149.65,ALLR_2025-08-26_149.65,ALLR_quotes_2025_08_26.parquet,True
ALMS,2025-03-25,50.99,ALMS_2025-03-25_50.99,ALMS_quotes_2025_03_25.parquet,True
ALMS,2025-03-26,51.00,ALMS_2025-03-26_51.00,ALMS_quotes_2025_03_26.parquet,True
ALMS,2025-04-02,43.92,ALMS_2025-04-02_43.92,ALMS_quotes_2025_04_02.parquet,True
ALMU,2025-04-28,30.34,ALMU_2025-04-28_30.34,ALMU_quotes_2025_04_28.parquet,True
ALMU,2025-06-25,32.09,ALMU_2025-06-25_32.09,ALMU_quotes_2025_06_25.parquet,True
ALUR,2025-01-14,41.41,ALUR_2025-01-14_41.41,ALUR_quotes_2025_01_14.parquet,True
ALUR,2025-01-24,354.32,ALUR_2025-01-24_354.32,ALUR_quotes_2025_01_24.parquet,True
ALUR,2025-03-21,83.33,ALUR_2025-03-21_83.33,ALUR_quotes_2025_03_21.parquet,True
ALUR,2025-05-14,44.92,ALUR_2025-05-14_44.92,ALUR_quotes_2025_05_14.parquet,True
ALVOW,2025-01-08,51.67,ALVOW_2025-01-08_51.67,ALVOW_quotes_2025_01_08.parquet,True
ALVOW,2025-03-11,44.54,ALVOW_2025-03-11_44.54,ALVOW_quotes_2025_03_11.parquet,True
ALVOW,2025-03-13,72.02,ALVOW_2025-03-13_72.02,ALVOW_quotes_2025_03_13.parquet,True
