ticker,date,size_bytes,mtime
TIVC,2023-08-17,18480383,1763873380.2860096
TIVC,2023-08-29,10798783,1763873385.3815167
TIVC,2023-09-01,856248,1763873386.6432197
TIVC,2023-11-13,12897045,1763873392.7594995
TIVC,2023-11-21,327677,1763873393.9149559
TIVC,2023-11-30,445951,1763873394.970281
TIVC,2024-01-30,122745,1763873395.9825108
TIVC,2024-02-29,1060575,1763873397.2214181
TIVC,2024-05-08,4815189,1763873399.734354
TIVC,2024-07-23,297684,1763873401.1643019
TIVC,2024-07-25,8750207,1763873405.236262
TIVC,2024-07-26,12489537,1763873410.537885
TIVC,2024-07-29,12770603,1763873415.8377752
TIVC,2024-07-30,12942859,1763873421.0572047
TIVC,2024-08-01,1400972,1763873422.5112393
TIVC,2024-10-16,435975,1763873423.568461
TIVC,2024-11-08,18533930,1763873431.3799665
TIVC,2024-11-14,1064374,1763873432.7426617
TIVC,2024-12-24,7020798,1763873435.9353898
TK,2020-03-10,1271242,1763873437.2300217
TKLF,2022-01-25,7691530,1763873440.747686
TKLF,2022-01-28,5024108,1763873443.254387
TKLF,2022-01-31,10566188,1763873447.7633355
TKLF,2022-06-30,1084766,1763873449.0892613
TKLF,2022-07-22,10389906,1763873453.7108014
TKLF,2022-08-26,488669,1763873454.8842707
TKLF,2023-04-06,84279,1763873455.8928878
TKLF,2024-05-24,5624868,1763873458.8276944
TKLF,2024-07-16,20517675,1763873467.5566971
TKLF,2024-07-18,4516281,1763873470.0051646
TKLF,2024-11-18,244615,1763873471.0737188
TKNO,2022-11-10,136857,1763873472.0840557
TKNO,2023-05-23,94465,1763873473.280889
TKNO,2023-07-06,127383,1763873474.2780354
TKNO,2023-09-22,201277,1763873475.28312
TKNO,2023-09-26,178263,1763873476.3047423
TKNO,2023-09-27,1177743,1763873477.571737
TKNO,2023-11-21,45259,1763873478.562102
TKNO,2024-07-17,2237286,1763873480.116109
TKNO,2024-07-22,1599611,1763873481.5203788
TKNO,2024-07-24,2329857,1763873483.1633816
TKNO,2024-11-20,394653,1763873484.241262
TLF,2022-09-07,1255016,1763873485.515303
TLF,2024-12-09,96466,1763873486.5483937
TLPH,2024-02-16,190587,1763873487.5492823
TLPH,2024-10-17,245717,1763873488.5556917
TLRY,2020-03-19,4742749,1763873490.9934921
TLRY,2020-03-20,7866107,1763873494.5267742
TLRY,2020-03-25,6454393,1763873497.594571
TLRY,2020-03-26,15719038,1763873504.5849047
TLRY,2020-03-27,20095072,1763873513.7958457
TLRY,2020-11-05,10796367,1763873518.7939813
TLRY,2020-11-06,26132019,1763873531.1137795
TLRY,2021-02-09,48473450,1763873552.4198573
TLRY,2021-02-10,107927317,1763873599.20878
TLRY,2022-10-06,10185168,1763873604.1943612
TLRY,2023-08-08,11223845,1763873609.0376484
TLRY,2024-04-30,10673921,1763873613.9332356
TLS,2022-11-11,4428354,1763873616.5580373
TLS,2023-11-10,991479,1763873617.8967042
TLS,2024-08-12,1787688,1763873619.536113
TLSA,2020-01-09,380689,1763873620.5577104
TLSA,2020-02-27,52400,1763873621.5529003
TLSA,2020-03-05,46604,1763873622.5558474
TLSA,2020-03-11,3358572,1763873624.4912868
TLSA,2020-03-12,4356170,1763873626.7118917
TLSA,2020-04-09,1832303,1763873628.1641848
TLSA,2020-06-19,499312,1763873629.258326
TLSA,2020-07-30,647987,1763873630.3445837
TLSA,2020-12-17,374398,1763873631.3740246
TLSA,2021-01-04,247188,1763873632.5091937
TLSA,2021-01-13,1389609,1763873634.512143
TLSA,2021-01-20,3554267,1763873636.6855617
TLSA,2021-02-02,1207190,1763873638.01349
TLSA,2022-03-10,770564,1763873639.1923075
TLSA,2024-08-07,230616,1763873640.235783
TLSA,2024-09-18,122479,1763873641.2542028
TLSA,2024-11-11,81496,1763873642.2687664
TLSI,2023-12-11,123474,1763873643.2999587
TLSI,2023-12-14,717946,1763873644.4719737
TLSIW,2023-12-29,13804,1763873645.464309
TLSIW,2024-01-23,19924,1763873646.4492602
TLSIW,2024-01-25,23082,1763873647.4534771
TLSIW,2024-02-20,11908,1763873648.4210594
TLSIW,2024-05-24,74283,1763873649.4058416
TLSIW,2024-08-01,10853,1763873650.4092872
TLSIW,2024-09-27,11363,1763873651.3906145
TMC,2021-09-13,3330128,1763873653.4701352
TMC,2021-09-16,13063352,1763873659.3777673
TMC,2022-03-07,544754,1763873660.6409447
TMC,2022-03-08,8983313,1763873664.9083278
TMC,2022-03-11,6981619,1763873668.4463205
TMC,2022-08-30,1936601,1763873670.20527
TMC,2023-07-05,2682615,1763873672.1247847
TMC,2023-08-14,3756822,1763873674.3638544
TMC,2023-11-03,383321,1763873675.456964
TMCI,2024-05-14,1651950,1763873677.0178697
TMCI,2024-11-06,1630559,1763873678.550696
TMCWW,2021-09-13,303296,1763873679.6234193
TMDX,2020-03-17,183222,1763873680.6740367
TMDX,2021-02-09,1385079,1763873682.0266776
TMDX,2022-02-24,661814,1763873683.209669
TMDX,2022-05-04,1422666,1763873684.5736027
TMDX,2022-11-04,1233389,1763873685.985961
TMDX,2023-11-07,6055578,1763873689.3534665
TMDX,2024-05-01,4622564,1763873692.0902476
TME,2022-11-15,5741819,1763873694.8699198
TNGX,2023-08-09,20583053,1763873704.0982358
TNGX,2023-08-11,4275668,1763873706.5780177
TNK,2020-03-10,1715571,1763873708.0049722
TNMG,2024-12-10,709123,1763873709.144556
TNMG,2024-12-19,68749,1763873710.1789198
TNMG,2024-12-30,54565,1763873711.1881185
TNON,2022-04-28,1006158,1763873712.6630516
TNON,2022-05-04,431377,1763873713.7542374
TNON,2022-05-27,534850,1763873714.8226874
TNON,2022-06-15,473450,1763873715.907438
TNON,2022-06-24,674732,1763873717.0223646
TNON,2022-07-26,479532,1763873718.073323
TNON,2023-02-15,4650816,1763873720.537218
TNON,2023-06-06,125544,1763873721.561932
TNON,2023-09-12,4397704,1763873723.9854283
TNON,2023-11-03,6779769,1763873727.3706663
TNON,2023-11-06,10943067,1763873732.2146451
TNON,2023-11-07,7078260,1763873735.4747062
TNON,2023-11-08,8830187,1763873739.3536735
TNON,2023-11-13,812259,1763873740.5823307
TNON,2023-12-21,84978,1763873741.5896
TNON,2024-02-14,195491,1763873742.5984807
TNON,2024-02-28,37900,1763873743.5834217
TNON,2024-09-05,10034201,1763873747.651597
TNON,2024-09-12,15438538,1763873754.5437403
TNON,2024-09-13,28978783,1763873767.4034424
TNON,2024-09-20,9188129,1763873771.432044
TNON,2024-09-25,8292790,1763873775.3486383
TNON,2024-10-18,6929843,1763873778.6678221
TNXP,2020-01-07,2020601,1763873780.178588
TNXP,2020-01-24,2027470,1763873781.7098722
TNXP,2020-02-26,11039129,1763873786.5566242
TNXP,2020-02-27,16396619,1763873793.6974585
TNXP,2020-03-17,547969,1763873794.9061232
TNXP,2020-03-20,6710958,1763873797.822566
TNXP,2020-07-17,7789039,1763873801.2156167
TNXP,2020-07-20,18868462,1763873809.5371273
TNXP,2020-07-21,28192626,1763873822.4835553
TNXP,2020-07-23,9565294,1763873826.8399584
TNXP,2020-08-13,2261129,1763873828.4773884
TNXP,2020-12-07,8583020,1763873832.2020607
TNXP,2021-01-11,11019871,1763873836.8107135
TNXP,2021-02-08,12277746,1763873841.9587765
TNXP,2021-02-11,13923922,1763873848.234463
TNXP,2022-03-03,12335258,1763873853.5814977
TNXP,2022-06-01,21647614,1763873863.3729515
TNXP,2022-07-25,4662333,1763873865.8176558
TNXP,2022-12-12,8318072,1763873869.3747814
TNXP,2023-01-06,1881631,1763873870.8974416
TNXP,2023-01-10,2216615,1763873872.3969278
TNXP,2023-01-13,2271978,1763873873.9882462
TNXP,2024-08-19,23813107,1763873884.288396
TNXP,2024-08-26,10863796,1763873888.9309013
TNXP,2024-09-09,13331945,1763873894.7317133
TNXP,2024-09-27,7686921,1763873898.0826938
TNXP,2024-11-20,18199185,1763873905.9372163
TNXP,2024-12-16,25000309,1763873916.1936085
TNXP,2024-12-17,61550303,1763873941.1659007
TNXP,2024-12-18,54311724,1763873963.842118
TNXP,2024-12-19,29515551,1763873976.2874033
TNYA,2022-11-11,158202,1763873977.5177128
TNYA,2023-04-20,929100,1763873978.7493286
TNYA,2023-04-21,1783252,1763873980.1918392
TNYA,2023-05-05,1273223,1763873981.5356119
TNYA,2024-01-22,1233038,1763873982.8819048
TNYA,2024-11-04,6646526,1763873986.2466242
TOI,2021-12-16,484339,1763873987.38073
TOI,2021-12-23,170430,1763873988.39761
TOI,2022-02-24,450782,1763873989.4537609
TOI,2022-12-21,177392,1763873990.475224
TOI,2023-09-11,228430,1763873991.4987087
TOI,2023-11-09,344433,1763873992.5375
TOIIW,2021-11-29,19587,1763873993.533682
TOIIW,2021-11-30,23547,1763873994.5289598
TOIIW,2021-12-27,47654,1763873995.503945
TOIIW,2022-02-10,33102,1763873996.498474
TOIIW,2022-02-22,13852,1763873997.463558
TOIIW,2022-04-04,15232,1763873998.574579
TOIIW,2022-06-03,16276,1763873999.5895805
TOIIW,2022-08-15,15553,1763874000.561426
TOIIW,2022-08-16,17864,1763874001.5455682
TOIIW,2022-08-26,14534,1763874002.5385053
TOIIW,2022-08-29,15115,1763874003.519037
TOIIW,2022-09-02,12333,1763874004.5204887
TOIIW,2022-09-06,11567,1763874005.49545
TOIIW,2022-09-15,11801,1763874006.47045
TOL,2020-03-24,5620557,1763874009.2938557
TOMZ,2020-10-06,252562,1763874010.367493
TOMZ,2021-11-30,1299499,1763874011.7063732
TOMZ,2022-06-02,1147061,1763874013.0603256
TOMZ,2022-08-08,4323745,1763874015.5166695
TOMZ,2023-02-07,371663,1763874016.6044312
TOMZ,2023-08-10,1174783,1763874017.898874
TOMZ,2023-10-05,80777,1763874018.9206593
TOMZ,2024-06-06,179549,1763874019.917909
TOMZ,2024-12-23,73055,1763874020.9173436
TOP,2022-06-15,1438755,1763874022.3872888
TOP,2022-08-08,3739414,1763874024.5826852
TOP,2022-08-11,1884228,1763874026.1242323
TOP,2022-10-14,4232679,1763874028.518567
TOP,2023-02-23,977302,1763874029.8007326
TOP,2023-04-27,16390778,1763874037.5524776
TOP,2023-04-28,26802079,1763874050.3070304
TOP,2023-05-02,8402199,1763874054.2094767
TOP,2023-05-03,9549812,1763874058.5430386
TOP,2023-05-05,20428305,1763874068.1397476
TOP,2023-05-30,6567086,1763874071.166202
TOP,2023-06-05,8173618,1763874074.7820356
TOP,2023-06-29,10342355,1763874079.3572438
TOP,2023-06-30,20752904,1763874088.9845736
TOP,2023-08-18,4395570,1763874091.3349566
TOP,2024-02-09,23797962,1763874102.5562809
TOP,2024-09-26,239158,1763874103.7208233
TOP,2024-10-02,7442682,1763874107.2675881
TORO,2023-03-09,4425310,1763874109.6306367
TORO,2023-03-29,3629882,1763874111.7592127
TORO,2023-03-30,5064297,1763874114.374741
TORO,2023-03-31,3533791,1763874116.3619368
TORO,2023-04-17,1132466,1763874117.6714437
TORO,2023-04-18,2332100,1763874119.276077
TORO,2024-12-12,197309,1763874120.2833238
TOUR,2020-05-28,412149,1763874121.344431
TOUR,2020-09-30,698214,1763874122.4789448
TOUR,2020-11-09,392996,1763874123.5254347
TOUR,2020-11-16,519184,1763874124.6069486
TOUR,2020-11-20,423166,1763874125.6661673
TOUR,2020-11-24,1249766,1763874126.9431648
TOUR,2020-11-25,5970065,1763874129.8029497
TOUR,2022-08-03,2057169,1763874131.6238754
TOUR,2022-12-08,1265844,1763874132.957762
TOUR,2024-09-30,776530,1763874134.145191
TOYO,2024-07-12,14545447,1763874140.8983433
TOYO,2024-08-12,272698,1763874142.0126657
TOYO,2024-08-16,182762,1763874143.0192685
TOYO,2024-09-17,80071,1763874144.0156293
TOYO,2024-11-26,16062175,1763874151.1921782
TPC,2020-02-28,3690480,1763874153.0176737
TPC,2020-03-18,2601424,1763874154.5981963
TPC,2020-03-19,2097181,1763874155.9707217
TPC,2020-05-07,2075489,1763874157.3661866
TPC,2024-02-29,897278,1763874158.5071695
TPCS,2024-04-08,244760,1763874159.5155463
TPR,2020-03-24,5718817,1763874161.9824836
TPST,2021-07-09,3385062,1763874163.9822705
TPST,2021-07-12,11238471,1763874168.8091452
TPST,2021-07-14,2511670,1763874170.5607579
TPST,2022-04-27,1624810,1763874171.8777225
TPST,2022-04-28,2297357,1763874173.535325
TPST,2023-01-11,68316,1763874174.5403123
TPST,2023-03-14,37224,1763874175.5482185
TPST,2023-03-29,123218,1763874176.5456724
TPST,2023-04-11,66221,1763874177.5502565
TPST,2023-04-28,2370863,1763874179.1020257
TPST,2023-09-12,128450,1763874180.1235638
TPST,2023-10-11,27143124,1763874193.3984532
TPST,2023-10-13,20237723,1763874202.8781753
TPST,2023-10-16,32900105,1763874217.4913168
TPST,2023-10-17,40608729,1763874235.341226
TPST,2023-11-09,11556197,1763874240.4776478
TPST,2024-04-01,3409982,1763874242.4189496
TPST,2024-08-13,1624690,1763874243.7658465
TPST,2024-08-15,12506105,1763874249.0221398
TPST,2024-10-16,5279440,1763874251.6857939
TPVG,2020-03-19,996448,1763874252.8933134
TPVG,2020-03-24,477826,1763874253.981022
TPVG,2020-03-25,420560,1763874255.0793393
TPVG,2020-03-26,506817,1763874256.1360223
TPZ,2020-03-19,63899,1763874257.1285877
TR,2021-01-27,4000813,1763874259.132635
TRAW,2024-12-23,15690691,1763874265.829659
TRAW,2024-12-27,470023,1763874267.0128152
TRDA,2022-06-07,254537,1763874268.0489428
TRDA,2022-06-27,459888,1763874270.106563
TREE,2024-04-30,1524019,1763874271.4526718
TRGP,2020-03-19,7785155,1763874274.6837802
TRIB,2020-01-21,71999,1763874275.6882813
TRIB,2020-01-23,177647,1763874276.7079432
TRIB,2020-02-26,108752,1763874277.7051096
TRIB,2020-02-28,636541,1763874278.799784
TRIB,2020-03-02,718469,1763874279.9704485
TRIB,2020-03-05,377756,1763874281.0020773
TRIB,2020-03-20,137735,1763874282.0447578
TRIB,2020-03-31,1673351,1763874283.4470146
TRIB,2020-04-30,531891,1763874284.5505416
TRIB,2020-06-09,703621,1763874285.6731267
TRIB,2021-01-29,1921275,1763874287.1267388
TRIB,2021-03-29,473542,1763874288.227497
TRIB,2021-05-13,754891,1763874289.337082
TRIB,2021-07-30,189536,1763874290.3539057
TRIB,2022-04-11,2404126,1763874291.868345
TRIB,2023-04-20,74207,1763874292.8729587
TRIB,2023-11-28,43488,1763874293.868696
TRIB,2024-01-31,2696117,1763874295.7659595
TRIB,2024-08-27,16189920,1763874303.2044547
TRIB,2024-10-24,151540,1763874304.306826
TRIL,2020-01-07,845854,1763874305.4853323
TRIL,2020-01-09,8436860,1763874309.0597181
TRIL,2020-01-10,11910191,1763874314.1704998
TRIL,2020-01-22,2390201,1763874315.8595715
TRIL,2020-01-23,4949639,1763874318.3288858
TRIL,2020-02-28,3407619,1763874320.3466241
TRIL,2020-03-02,5661796,1763874323.146543
TRIL,2020-03-20,1209406,1763874324.518329
TRIL,2020-09-09,9801085,1763874328.629153
TRIL,2021-08-23,9639340,1763874333.3216572
TRMD,2020-03-13,25821,1763874334.3529682
TRMD,2020-04-21,937996,1763874335.5716195
TRNR,2023-05-17,142098,1763874336.582434
TRNR,2023-07-31,213732,1763874337.5861442
TRNR,2024-02-26,5329786,1763874340.2974925
TRNR,2024-06-17,18132232,1763874348.1139417
TRNR,2024-07-19,458956,1763874349.329935
TRNR,2024-08-12,9411244,1763874353.292891
TRNR,2024-08-22,96008,1763874354.37285
TRNR,2024-09-24,6127109,1763874357.226812
TRNR,2024-10-22,2420512,1763874358.9079504
TRNR,2024-11-19,9937051,1763874363.541917
TRNR,2024-11-27,10234260,1763874368.0085118
TRON,2024-06-25,14057,1763874369.054461
TROO,2022-03-18,478172,1763874370.1708004
TROO,2022-04-12,1402594,1763874371.4531188
TROO,2022-07-22,137178,1763874372.474648
TROO,2023-01-11,46503,1763874373.48791
TROO,2023-01-31,72917,1763874374.479908
TROO,2023-02-22,98872,1763874375.4774423
TROO,2024-04-24,1795308,1763874376.9464083
TROO,2024-07-01,275798,1763874378.0026073
TROO,2024-07-11,59598,1763874378.9951012
TROO,2024-07-15,124439,1763874379.9956374
TROO,2024-12-10,406420,1763874381.0903122
TROX,2020-04-17,2070997,1763874382.5043867
TRSG,2024-04-22,3201467,1763874384.3540533
TRSG,2024-06-06,202582,1763874385.398638
TRSG,2024-08-23,145325,1763874386.420302
TRSG,2024-10-24,62595,1763874387.423229
TRSG,2024-11-26,65975,1763874388.4336498
TRTNpA,2020-03-19,55995,1763874389.4521708
TRTNpD,2020-03-19,76310,1763874390.4702227
TRTX,2020-03-19,1581974,1763874391.8486464
TRTX,2020-03-26,4344505,1763874393.7986214
TRTX,2020-04-06,4057860,1763874395.7149901
TRTX,2020-04-07,4821224,1763874397.84196
TRTX,2020-04-08,4759276,1763874399.9226532
TRTX,2020-04-09,5162942,1763874405.232731
TRUE,2020-06-10,1636021,1763874406.7070959
TRUE,2020-07-30,1216990,1763874408.0313852
TRUE,2020-08-07,4068143,1763874410.3027668
TRUE,2022-11-15,1346923,1763874411.6827693
TRUG,2024-02-02,2273565,1763874413.2588263
TRUG,2024-03-20,10957777,1763874418.3180954
TRUG,2024-04-09,103949,1763874419.393875
TRUG,2024-06-11,59567,1763874420.4039598
TRUG,2024-11-26,67739,1763874421.414574
TRUG,2024-12-12,6723641,1763874424.5356874
TRUG,2024-12-13,16149213,1763874431.8843937
TRUG,2024-12-19,592659,1763874433.1698098
TRUG,2024-12-26,2528178,1763874434.6689868
TRUP,2021-12-07,2417826,1763874436.402593
TRUP,2023-11-03,2469344,1763874438.2575123
TRVG,2020-11-09,635736,1763874439.4232242
TRVG,2021-01-27,6850362,1763874442.5833347
TRVG,2021-02-12,3756757,1763874444.879866
TRVI,2020-01-03,26043,1763874445.8950994
TRVI,2020-03-16,25725,1763874446.9181075
TRVI,2020-03-17,41379,1763874447.9340608
TRVI,2020-03-19,27174,1763874448.9227297
TRVI,2020-03-31,975229,1763874450.130113
TRVI,2020-04-03,45125,1763874451.1455808
TRVI,2020-06-01,191079,1763874452.1726446
TRVI,2020-08-11,885874,1763874453.3213208
TRVI,2021-10-11,1877939,1763874454.8408463
TRVI,2022-03-02,1744006,1763874456.2919137
TRVI,2022-04-07,3045192,1763874458.1532443
TRVI,2022-06-29,9745299,1763874462.737609
TRVI,2024-12-12,13707201,1763874468.8376648
TSAT,2023-08-11,10700717,1763874473.4796207
TSAT,2023-08-21,1119284,1763874474.8239732
TSBK,2020-03-24,46905,1763874475.8505166
TSE,2020-03-17,1179694,1763874477.1180508
TSE,2024-12-10,1417867,1763874478.484009
TSEM,2022-02-15,5543971,1763874481.436591
TSHA,2022-10-25,12962935,1763874487.3635538
TSHA,2023-08-14,19007373,1763874496.2758744
TSHA,2023-08-29,3022582,1763874498.4160953
TSHA,2023-11-15,4461979,1763874501.004506
TSHA,2024-03-20,5773238,1763874504.1619744
TSHA,2024-11-12,4120926,1763874506.709999
TSLL,2024-04-24,9452309,1763874511.1231203
TSLL,2024-04-29,14018246,1763874517.907791
TSLL,2024-10-24,24845502,1763874529.7691057
TSLL,2024-11-06,26069408,1763874544.0511754
TSLR,2024-04-24,441331,1763874545.3154924
TSLR,2024-04-29,447627,1763874546.380239
TSLR,2024-10-24,811961,1763874547.5169523
TSLR,2024-11-06,969926,1763874548.6951299
TSQ,2020-06-08,118698,1763874549.713861
TSSI,2024-05-14,20252,1763874550.6916995
TSSI,2024-05-16,57378,1763874551.6760414
TSSI,2024-05-24,49542,1763874552.6571426
TTD,2020-11-06,6843700,1763874555.7285447
TTD,2021-11-08,17387039,1763874563.5576088
TTD,2022-08-10,18677217,1763874572.1710207
TTD,2023-02-15,15186566,1763874579.1694064
TTEC,2024-09-30,6633289,1763874582.4800398
TTI,2021-01-29,1030490,1763874583.7012942
TTI,2021-02-02,3192988,1763874585.4111195
TURB,2024-02-12,58191,1763874586.4178586
TURB,2024-02-14,146501,1763874587.4144318
TURB,2024-10-08,1911299,1763874588.9068184
TURB,2024-10-10,1248703,1763874590.2611365
TURB,2024-10-11,1578186,1763874591.660352
TUSK,2020-03-20,201397,1763874592.713187
TUSK,2020-05-07,278853,1763874593.7283816
TUSK,2020-06-05,218978,1763874594.7646573
TUSK,2020-06-08,414498,1763874595.8190138
TUSK,2020-12-08,1938015,1763874597.2332537
TUSK,2020-12-10,454955,1763874598.323047
TUSK,2021-02-17,559550,1763874599.3792853
TUSK,2022-03-07,1260954,1763874600.6911452
TUSK,2024-07-23,1464611,1763874602.0538526
TUYA,2022-03-16,3186046,1763874603.839836
TUYA,2022-03-18,2801880,1763874605.5218067
TV,2021-04-14,13087968,1763874610.5748641
TVACW,2021-02-11,37911,1763874611.633806
TVGN,2024-04-04,7985542,1763874615.1888537
TVGN,2024-04-26,2802313,1763874617.0418901
TVGN,2024-05-13,5298280,1763874619.7806966
TVGN,2024-06-11,259238,1763874620.8628016
TVGN,2024-10-14,20067030,1763874629.4523962
TVGN,2024-10-15,22692171,1763874639.1211014
TVGN,2024-10-17,22744706,1763874650.4467862
TVGN,2024-10-18,32926354,1763874664.9646046
TVGN,2024-10-23,17607918,1763874672.880095
TVGN,2024-11-12,1719352,1763874674.433312
TVTX,2021-08-16,9919193,1763874679.014563
TVTX,2023-12-05,2457367,1763874680.742699
TWG,2024-04-19,8379370,1763874684.4505706
TWG,2024-08-01,491501,1763874685.6191695
TWG,2024-09-04,75233,1763874686.629504
TWG,2024-09-19,76416,1763874687.645985
TWG,2024-09-20,599575,1763874688.7535155
TWG,2024-10-07,455882,1763874689.8505704
TWG,2024-10-11,39031221,1763874708.040721
TWG,2024-10-16,1873971,1763874709.7854958
TWG,2024-10-17,1921797,1763874711.2292247
TWG,2024-10-22,846741,1763874712.3875585
TWG,2024-10-24,1085307,1763874713.595752
TWG,2024-10-28,19382555,1763874721.5824335
TWG,2024-11-15,2869307,1763874723.2908058
TWI,2024-12-09,2865311,1763874725.1001751
TWIN,2020-03-19,70018,1763874726.108778
TWLO,2020-05-07,18779620,1763874732.8767605
TWO,2020-03-25,8717873,1763874736.2591975
TWO,2020-04-06,9516575,1763874739.9350758
TWO,2020-04-07,10908123,1763874744.172923
TWOpA,2020-03-19,79338,1763874745.2574313
TWOpA,2020-03-25,148836,1763874746.2870607
TWOpA,2020-03-26,228564,1763874747.3263736
TWOpA,2020-04-06,260659,1763874748.3413947
TWOpA,2020-04-07,291669,1763874749.4148338
TWOpB,2020-03-19,133258,1763874750.4476862
TWOpB,2020-03-25,157932,1763874751.4535296
TWOpB,2020-03-26,187898,1763874752.461983
TWOpB,2020-04-06,273741,1763874753.5108533
TWOpC,2020-03-19,91387,1763874754.511258
TWOpC,2020-03-25,149555,1763874755.5071995
TWOpC,2020-03-26,214581,1763874756.519985
TWOpC,2020-04-06,164031,1763874757.539202
TWST,2023-11-17,3013162,1763874759.4241438
TWST,2024-05-03,3348516,1763874761.5128796
TXMD,2020-04-29,3178072,1763874763.6326845
TXMD,2020-06-08,2919803,1763874765.3151364
TXMD,2020-07-21,2604633,1763874766.9533157
TXMD,2022-01-04,3535303,1763874768.985129
TXMD,2022-03-07,2534675,1763874770.6547318
TXMD,2022-03-09,1682841,1763874772.0445826
TXMD,2022-05-20,4077600,1763874774.239869
TXMD,2022-05-31,2563341,1763874776.0988293
TXMD,2022-08-01,2506830,1763874777.8683603
TXMD,2022-12-05,1082455,1763874779.1900249
TXMD,2023-11-20,98017,1763874780.200956
TYG,2020-03-19,843197,1763874781.3672497
TYG,2020-03-20,849302,1763874782.4941006
TYGO,2023-06-01,1499350,1763874783.8726892
TYGO,2023-11-21,121611,1763874784.9086528
TYGO,2024-07-10,59626,1763874785.9002855
TYRA,2021-09-21,532649,1763874787.0505092
TYRA,2022-07-01,242682,1763874788.100575
TYRA,2022-09-30,182078,1763874789.1302526
TYRA,2023-02-01,172522,1763874790.1708395
TYRA,2024-02-02,602584,1763874791.3118284
TZOO,2020-03-25,241358,1763874792.362192
TZOO,2023-10-24,333108,1763874793.4271884
TZUP,2023-04-18,10578,1763874794.4142435
TZUP,2023-05-08,12884,1763874795.398589
TZUP,2023-05-12,10263,1763874796.3867915
TZUP,2023-07-24,10860,1763874797.369499
TZUP,2024-02-06,10471,1763874798.3511758
TZUP,2024-09-25,17842,1763874799.3316925
U,2022-11-10,18287883,1763874806.7374003
UA,2024-11-07,5863426,1763874809.520346
UAA,2024-11-07,11312806,1763874814.231044
UAL,2020-03-20,18197056,1763874822.7989366
UAL,2020-03-24,16498176,1763874830.5236473
UAN,2020-03-19,150308,1763874831.6643171
UBER,2020-03-19,34550905,1763874845.210036
UBFO,2020-03-17,74360,1763874846.4325442
UBXG,2024-06-10,87875,1763874847.4264817
UBXG,2024-06-11,936479,1763874848.7276912
UBXG,2024-06-21,207663,1763874849.9187343
UBXG,2024-07-09,237494,1763874850.9547534
UBXG,2024-08-07,152781,1763874851.9871724
UBXG,2024-08-15,290587,1763874853.0425382
UBXG,2024-08-26,17291568,1763874861.184016
UBXG,2024-09-10,915053,1763874862.4950285
UBXG,2024-10-14,571422,1763874863.626139
UBXG,2024-10-22,723863,1763874864.730494
UBXG,2024-12-16,2992356,1763874866.5840821
UCAR,2023-04-24,8037053,1763874870.0770414
UCAR,2023-04-27,8559989,1763874873.7180126
UCAR,2023-04-28,12689684,1763874879.1787214
UCAR,2023-05-10,986979,1763874880.4632194
UCAR,2023-06-01,30122450,1763874893.8802447
UCAR,2023-06-02,50875432,1763874916.095761
UCAR,2023-06-21,12603669,1763874921.6232266
UCAR,2023-08-14,2513452,1763874923.3774345
UCAR,2024-02-08,7632819,1763874926.7919643
UCAR,2024-02-23,2655804,1763874928.5694666
UCAR,2024-03-15,1423726,1763874929.921116
UCAR,2024-03-28,4937947,1763874932.356056
UCAR,2024-04-08,8438766,1763874936.4717996
UCL,2020-11-30,51843,1763874937.519866
UCL,2021-09-20,708057,1763874938.6667285
UCL,2021-12-03,516375,1763874939.7267058
UCL,2021-12-31,373366,1763874940.7907014
UCL,2022-02-08,1922164,1763874942.3106503
UCL,2022-03-24,340766,1763874943.3330917
UCL,2022-11-11,244402,1763874944.3632948
UCL,2022-11-17,122473,1763874945.3574016
UCL,2022-11-18,1061040,1763874946.6066728
UCL,2022-11-21,1557344,1763874947.9660957
UCL,2023-11-02,21434,1763874948.9540355
UCL,2024-12-17,142363,1763874949.962506
UCL,2024-12-18,1128677,1763874951.2372305
UDMY,2023-11-03,2712089,1763874953.1884434
UE,2020-11-09,1267459,1763874954.5131729
UEIC,2024-11-08,256411,1763874955.5724146
UFI,2020-10-27,320303,1763874956.6096342
UGRO,2023-07-07,408995,1763874957.6354315
UGRO,2023-09-01,244845,1763874958.6672697
UHGWW,2023-10-11,15653,1763874959.665336
UHGWW,2023-10-24,20556,1763874960.6503608
UHGWW,2024-01-10,11411,1763874961.6171854
UHGWW,2024-09-30,29900,1763874962.6273935
UHGWW,2024-10-02,17125,1763874963.635239
UHGWW,2024-10-03,27559,1763874964.6532402
UHGWW,2024-11-26,43968,1763874965.6666288
UHGWW,2024-11-27,60877,1763874966.659873
UHGWW,2024-12-02,35929,1763874967.6678307
UHGWW,2024-12-26,14968,1763874968.6376214
UIS,2020-02-06,2976959,1763874970.4098768
UIS,2024-10-30,1818434,1763874971.934261
UK,2021-12-01,107219,1763874972.9754906
UK,2022-01-13,322190,1763874974.068294
UK,2022-08-15,56817,1763874975.0830157
UK,2022-11-01,129431,1763874976.1067727
UK,2023-05-02,1140898,1763874977.4495153
UK,2023-06-05,291548,1763874978.4944603
UK,2023-07-25,252875,1763874979.5189805
UK,2023-08-21,200975,1763874980.6719503
UK,2023-11-29,1860351,1763874982.043632
UK,2023-12-28,573641,1763874983.1268537
UK,2024-01-03,517415,1763874984.2308998
UK,2024-01-10,501808,1763874985.2826045
