ticker,date,momentum_pct_str,source_folder,dest_dir
ALUR,2025-05-14,44.92,ALUR_trades_2025_05_14.parquet,ALUR_2025-05-14_44.92
ALVOW,2025-01-08,51.67,ALVOW_trades_2025_01_08.parquet,ALVOW_2025-01-08_51.67
ALVOW,2025-03-11,44.54,ALVOW_trades_2025_03_11.parquet,ALVOW_2025-03-11_44.54
ALVOW,2025-03-13,72.02,ALVOW_trades_2025_03_13.parquet,ALVOW_2025-03-13_72.02
ALVOW,2025-03-21,48.72,ALVOW_trades_2025_03_21.parquet,ALVOW_2025-03-21_48.72
ALVOW,2025-04-09,41.12,ALVOW_trades_2025_04_09.parquet,ALVOW_2025-04-09_41.12
ALVOW,2025-05-08,33.33,ALVOW_trades_2025_05_08.parquet,ALVOW_2025-05-08_33.33
ALVOW,2025-06-02,37.33,ALVOW_trades_2025_06_02.parquet,ALVOW_2025-06-02_37.33
ALVOW,2025-07-24,48.92,ALVOW_trades_2025_07_24.parquet,ALVOW_2025-07-24_48.92
ALVOW,2025-07-25,37.44,ALVOW_trades_2025_07_25.parquet,ALVOW_2025-07-25_37.44
ALVOW,2025-08-12,35.34,ALVOW_trades_2025_08_12.parquet,ALVOW_2025-08-12_35.34
ALVOW,2025-08-18,34.78,ALVOW_trades_2025_08_18.parquet,ALVOW_2025-08-18_34.78
ALVOW,2025-09-23,40.42,ALVOW_trades_2025_09_23.parquet,ALVOW_2025-09-23_40.42
ALVOW,2025-09-30,75.00,ALVOW_trades_2025_09_30.parquet,ALVOW_2025-09-30_75.00
ALVOW,2025-10-22,42.01,ALVOW_trades_2025_10_22.parquet,ALVOW_2025-10-22_42.01
ALVOW,2025-10-23,64.84,ALVOW_trades_2025_10_23.parquet,ALVOW_2025-10-23_64.84
ALVOW,2025-10-30,62.91,ALVOW_trades_2025_10_30.parquet,ALVOW_2025-10-30_62.91
ALXO,2025-03-06,44.23,ALXO_trades_2025_03_06.parquet,ALXO_2025-03-06_44.23
ALXO,2025-08-18,61.42,ALXO_trades_2025_08_18.parquet,ALXO_2025-08-18_61.42
ALZN,2025-03-17,32.52,ALZN_trades_2025_03_17.parquet,ALZN_2025-03-17_32.52
ALZN,2025-05-29,147.59,ALZN_trades_2025_05_29.parquet,ALZN_2025-05-29_147.59
AMBA,2025-08-29,32.30,AMBA_trades_2025_08_29.parquet,AMBA_2025-08-29_32.30
AMBQ,2025-07-31,34.34,AMBQ_trades_2025_07_31.parquet,AMBQ_2025-07-31_34.34
AMCX,2025-08-08,36.33,AMCX_trades_2025_08_08.parquet,AMCX_2025-08-08_36.33
AMD,2025-10-06,37.67,AMD_trades_2025_10_06.parquet,AMD_2025-10-06_37.67
AMDG,2025-04-09,49.26,AMDG_trades_2025_04_09.parquet,AMDG_2025-04-09_49.26
AMDG,2025-10-06,75.05,AMDG_trades_2025_10_06.parquet,AMDG_2025-10-06_75.05
AMDL,2025-04-09,50.34,AMDL_trades_2025_04_09.parquet,AMDL_2025-04-09_50.34
AMDL,2025-10-06,75.14,AMDL_trades_2025_10_06.parquet,AMDL_2025-10-06_75.14
AMDU,2025-10-06,69.71,AMDU_trades_2025_10_06.parquet,AMDU_2025-10-06_69.71
AMIX,2025-06-27,94.40,AMIX_trades_2025_06_27.parquet,AMIX_2025-06-27_94.40
AMIX,2025-07-21,67.08,AMIX_trades_2025_07_21.parquet,AMIX_2025-07-21_67.08
AMLX,2025-06-24,33.47,AMLX_trades_2025_06_24.parquet,AMLX_2025-06-24_33.47
AMOD,2025-01-17,41.24,AMOD_trades_2025_01_17.parquet,AMOD_2025-01-17_41.24
AMOD,2025-01-30,259.73,AMOD_trades_2025_01_30.parquet,AMOD_2025-01-30_259.73
AMOD,2025-02-13,227.17,AMOD_trades_2025_02_13.parquet,AMOD_2025-02-13_227.17
AMOD,2025-03-12,32.59,AMOD_trades_2025_03_12.parquet,AMOD_2025-03-12_32.59
AMOD,2025-07-23,124.14,AMOD_trades_2025_07_23.parquet,AMOD_2025-07-23_124.14
AMPGW,2025-01-06,79.27,AMPGW_trades_2025_01_06.parquet,AMPGW_2025-01-06_79.27
AMPGW,2025-01-10,89.29,AMPGW_trades_2025_01_10.parquet,AMPGW_2025-01-10_89.29
AMPGW,2025-01-14,36.49,AMPGW_trades_2025_01_14.parquet,AMPGW_2025-01-14_36.49
AMPGW,2025-01-31,159.67,AMPGW_trades_2025_01_31.parquet,AMPGW_2025-01-31_159.67
AMPGW,2025-02-04,55.56,AMPGW_trades_2025_02_04.parquet,AMPGW_2025-02-04_55.56
AMPX,2025-01-10,36.63,AMPX_trades_2025_01_10.parquet,AMPX_2025-01-10_36.63
AMPX,2025-03-21,34.63,AMPX_trades_2025_03_21.parquet,AMPX_2025-03-21_34.63
AMPX.WS,2025-07-08,63.70,AMPX.WS_trades_2025_07_08.parquet,AMPX.WS_2025-07-08_63.70
AMPX.WS,2025-07-09,90.48,AMPX.WS_trades_2025_07_09.parquet,AMPX.WS_2025-07-09_90.48
AMPX.WS,2025-07-10,33.47,AMPX.WS_trades_2025_07_10.parquet,AMPX.WS_2025-07-10_33.47
AMPX.WS,2025-08-04,42.76,AMPX.WS_trades_2025_08_04.parquet,AMPX.WS_2025-08-04_42.76
AMPX.WS,2025-08-08,34.29,AMPX.WS_trades_2025_08_08.parquet,AMPX.WS_2025-08-08_34.29
AMPX.WS,2025-10-15,34.20,AMPX.WS_trades_2025_10_15.parquet,AMPX.WS_2025-10-15_34.20
AMRC,2025-05-06,34.09,AMRC_trades_2025_05_06.parquet,AMRC_2025-05-06_34.09
AMRC,2025-08-05,50.12,AMRC_trades_2025_08_05.parquet,AMRC_2025-08-05_50.12
AMRN,2025-06-24,36.35,AMRN_trades_2025_06_24.parquet,AMRN_2025-06-24_36.35
AMSC,2025-02-06,38.87,AMSC_trades_2025_02_06.parquet,AMSC_2025-02-06_38.87
AMST,2025-02-27,81.59,AMST_trades_2025_02_27.parquet,AMST_2025-02-27_81.59
AMST,2025-05-16,81.70,AMST_trades_2025_05_16.parquet,AMST_2025-05-16_81.70
AMST,2025-09-11,78.36,AMST_trades_2025_09_11.parquet,AMST_2025-09-11_78.36
AMTD,2025-10-31,58.65,AMTD_trades_2025_10_31.parquet,AMTD_2025-10-31_58.65
AMUU,2025-04-09,49.16,AMUU_trades_2025_04_09.parquet,AMUU_2025-04-09_49.16
AMUU,2025-10-06,75.13,AMUU_trades_2025_10_06.parquet,AMUU_2025-10-06_75.13
ANAB,2025-02-12,34.46,ANAB_trades_2025_02_12.parquet,ANAB_2025-02-12_34.46
ANAB,2025-09-30,39.66,ANAB_trades_2025_09_30.parquet,ANAB_2025-09-30_39.66
ANEB,2025-03-10,31.78,ANEB_trades_2025_03_10.parquet,ANEB_2025-03-10_31.78
ANEB,2025-03-11,51.79,ANEB_trades_2025_03_11.parquet,ANEB_2025-03-11_51.79
ANEB,2025-07-01,50.69,ANEB_trades_2025_07_01.parquet,ANEB_2025-07-01_50.69
ANEB,2025-07-02,40.57,ANEB_trades_2025_07_02.parquet,ANEB_2025-07-02_40.57
ANEB,2025-07-23,86.89,ANEB_trades_2025_07_23.parquet,ANEB_2025-07-23_86.89
ANF,2025-05-28,36.09,ANF_trades_2025_05_28.parquet,ANF_2025-05-28_36.09
ANGH,2025-07-14,35.14,ANGH_trades_2025_07_14.parquet,ANGH_2025-07-14_35.14
ANGH,2025-07-28,56.49,ANGH_trades_2025_07_28.parquet,ANGH_2025-07-28_56.49
ANGI,2025-05-07,38.56,ANGI_trades_2025_05_07.parquet,ANGI_2025-05-07_38.56
ANGO,2025-01-08,39.67,ANGO_trades_2025_01_08.parquet,ANGO_2025-01-08_39.67
ANGX,2025-09-12,38.31,ANGX_trades_2025_09_12.parquet,ANGX_2025-09-12_38.31
ANGX,2025-09-15,42.53,ANGX_trades_2025_09_15.parquet,ANGX_2025-09-15_42.53
ANGX,2025-09-29,44.70,ANGX_trades_2025_09_29.parquet,ANGX_2025-09-29_44.70
ANGX,2025-10-01,40.45,ANGX_trades_2025_10_01.parquet,ANGX_2025-10-01_40.45
ANNA,2025-01-10,50.29,ANNA_trades_2025_01_10.parquet,ANNA_2025-01-10_50.29
ANNA,2025-03-20,39.14,ANNA_trades_2025_03_20.parquet,ANNA_2025-03-20_39.14
ANNA,2025-04-16,38.72,ANNA_trades_2025_04_16.parquet,ANNA_2025-04-16_38.72
ANNX,2025-03-17,35.00,ANNX_trades_2025_03_17.parquet,ANNX_2025-03-17_35.00
ANPA,2025-07-09,321.31,ANPA_trades_2025_07_09.parquet,ANPA_2025-07-09_321.31
ANPA,2025-07-15,135.53,ANPA_trades_2025_07_15.parquet,ANPA_2025-07-15_135.53
ANPA,2025-07-17,35.32,ANPA_trades_2025_07_17.parquet,ANPA_2025-07-17_35.32
ANPA,2025-07-18,57.03,ANPA_trades_2025_07_18.parquet,ANPA_2025-07-18_57.03
ANPA,2025-07-21,40.59,ANPA_trades_2025_07_21.parquet,ANPA_2025-07-21_40.59
ANPA,2025-07-23,80.68,ANPA_trades_2025_07_23.parquet,ANPA_2025-07-23_80.68
ANPA,2025-07-24,34.94,ANPA_trades_2025_07_24.parquet,ANPA_2025-07-24_34.94
ANPA,2025-07-29,49.05,ANPA_trades_2025_07_29.parquet,ANPA_2025-07-29_49.05
ANRO,2025-10-03,91.84,ANRO_trades_2025_10_03.parquet,ANRO_2025-10-03_91.84
ANRO,2025-10-20,100.49,ANRO_trades_2025_10_20.parquet,ANRO_2025-10-20_100.49
ANSCW,2025-02-11,185.71,ANSCW_trades_2025_02_11.parquet,ANSCW_2025-02-11_185.71
ANVS,2025-04-21,40.02,ANVS_trades_2025_04_21.parquet,ANVS_2025-04-21_40.02
ANVS,2025-06-04,33.33,ANVS_trades_2025_06_04.parquet,ANVS_2025-06-04_33.33
APED,2025-04-09,44.20,APED_trades_2025_04_09.parquet,APED_2025-04-09_44.20
APEI,2025-03-07,32.99,APEI_trades_2025_03_07.parquet,APEI_2025-03-07_32.99
APLD,2025-06-02,54.32,APLD_trades_2025_06_02.parquet,APLD_2025-06-02_54.32
APLD,2025-06-04,31.41,APLD_trades_2025_06_04.parquet,APLD_2025-06-04_31.41
APLD,2025-07-31,40.18,APLD_trades_2025_07_31.parquet,APLD_2025-07-31_40.18
APLD,2025-10-10,33.39,APLD_trades_2025_10_10.parquet,APLD_2025-10-10_33.39
APLM,2025-03-20,41.21,APLM_trades_2025_03_20.parquet,APLM_2025-03-20_41.21
APLM,2025-05-21,34.08,APLM_trades_2025_05_21.parquet,APLM_2025-05-21_34.08
APLM,2025-07-21,31.72,APLM_trades_2025_07_21.parquet,APLM_2025-07-21_31.72
APLM,2025-09-04,36.04,APLM_trades_2025_09_04.parquet,APLM_2025-09-04_36.04
APLM,2025-09-15,45.68,APLM_trades_2025_09_15.parquet,APLM_2025-09-15_45.68
APLM,2025-09-16,34.55,APLM_trades_2025_09_16.parquet,APLM_2025-09-16_34.55
APLM,2025-09-17,72.25,APLM_trades_2025_09_17.parquet,APLM_2025-09-17_72.25
APLM,2025-10-15,128.50,APLM_trades_2025_10_15.parquet,APLM_2025-10-15_128.50
APLM,2025-10-16,78.97,APLM_trades_2025_10_16.parquet,APLM_2025-10-16_78.97
APLM,2025-10-31,49.01,APLM_trades_2025_10_31.parquet,APLM_2025-10-31_49.01
APLT,2025-09-26,135.63,APLT_trades_2025_09_26.parquet,APLT_2025-09-26_135.63
APM,2025-02-10,47.54,APM_trades_2025_02_10.parquet,APM_2025-02-10_47.54
APM,2025-04-15,64.42,APM_trades_2025_04_15.parquet,APM_2025-04-15_64.42
APM,2025-06-04,30.43,APM_trades_2025_06_04.parquet,APM_2025-06-04_30.43
APM,2025-07-16,355.76,APM_trades_2025_07_16.parquet,APM_2025-07-16_355.76
APM,2025-08-21,251.97,APM_trades_2025_08_21.parquet,APM_2025-08-21_251.97
APM,2025-09-30,31.31,APM_trades_2025_09_30.parquet,APM_2025-09-30_31.31
APP,2025-02-13,38.08,APP_trades_2025_02_13.parquet,APP_2025-02-13_38.08
APPS,2025-02-06,101.97,APPS_trades_2025_02_06.parquet,APPS_2025-02-06_101.97
APPS,2025-04-09,33.13,APPS_trades_2025_04_09.parquet,APPS_2025-04-09_33.13
APPS,2025-06-17,61.43,APPS_trades_2025_06_17.parquet,APPS_2025-06-17_61.43
APPX,2025-05-08,34.95,APPX_trades_2025_05_08.parquet,APPX_2025-05-08_34.95
APPX,2025-08-07,31.18,APPX_trades_2025_08_07.parquet,APPX_2025-08-07_31.18
APVO,2025-04-02,261.69,APVO_trades_2025_04_02.parquet,APVO_2025-04-02_261.69
APVO,2025-04-03,91.30,APVO_trades_2025_04_03.parquet,APVO_2025-04-03_91.30
APVO,2025-04-21,56.63,APVO_trades_2025_04_21.parquet,APVO_2025-04-21_56.63
APVO,2025-05-21,131.27,APVO_trades_2025_05_21.parquet,APVO_2025-05-21_131.27
APVO,2025-06-18,364.89,APVO_trades_2025_06_18.parquet,APVO_2025-06-18_364.89
APVO,2025-09-16,88.19,APVO_trades_2025_09_16.parquet,APVO_2025-09-16_88.19
APVO,2025-09-18,80.85,APVO_trades_2025_09_18.parquet,APVO_2025-09-18_80.85
APVO,2025-10-07,40.43,APVO_trades_2025_10_07.parquet,APVO_2025-10-07_40.43
APYX,2025-05-13,59.28,APYX_trades_2025_05_13.parquet,APYX_2025-05-13_59.28
AQB,2025-03-26,89.15,AQB_trades_2025_03_26.parquet,AQB_2025-03-26_89.15
AQB,2025-08-28,76.21,AQB_trades_2025_08_28.parquet,AQB_2025-08-28_76.21
AQB,2025-09-18,39.47,AQB_trades_2025_09_18.parquet,AQB_2025-09-18_39.47
AQMS,2025-06-10,44.94,AQMS_trades_2025_06_10.parquet,AQMS_2025-06-10_44.94
AQMS,2025-07-09,112.50,AQMS_trades_2025_07_09.parquet,AQMS_2025-07-09_112.50
AQMS,2025-09-24,49.14,AQMS_trades_2025_09_24.parquet,AQMS_2025-09-24_49.14
AQMS,2025-09-26,71.34,AQMS_trades_2025_09_26.parquet,AQMS_2025-09-26_71.34
AQMS,2025-10-13,133.57,AQMS_trades_2025_10_13.parquet,AQMS_2025-10-13_133.57
AQMS,2025-10-14,297.58,AQMS_trades_2025_10_14.parquet,AQMS_2025-10-14_297.58
AQMS,2025-10-16,39.74,AQMS_trades_2025_10_16.parquet,AQMS_2025-10-16_39.74
AQMS,2025-10-30,65.42,AQMS_trades_2025_10_30.parquet,AQMS_2025-10-30_65.42
ARAI,2025-05-28,56.40,ARAI_trades_2025_05_28.parquet,ARAI_2025-05-28_56.40
ARAI,2025-06-10,149.88,ARAI_trades_2025_06_10.parquet,ARAI_2025-06-10_149.88
ARAI,2025-10-06,33.85,ARAI_trades_2025_10_06.parquet,ARAI_2025-10-06_33.85
ARAI,2025-10-14,34.42,ARAI_trades_2025_10_14.parquet,ARAI_2025-10-14_34.42
ARBB,2025-01-06,38.76,ARBB_trades_2025_01_06.parquet,ARBB_2025-01-06_38.76
ARBB,2025-02-28,70.85,ARBB_trades_2025_02_28.parquet,ARBB_2025-02-28_70.85
ARBB,2025-03-05,87.02,ARBB_trades_2025_03_05.parquet,ARBB_2025-03-05_87.02
ARBB,2025-03-07,61.25,ARBB_trades_2025_03_07.parquet,ARBB_2025-03-07_61.25
ARBB,2025-04-14,42.95,ARBB_trades_2025_04_14.parquet,ARBB_2025-04-14_42.95
ARBB,2025-04-15,67.69,ARBB_trades_2025_04_15.parquet,ARBB_2025-04-15_67.69
ARBB,2025-09-19,31.79,ARBB_trades_2025_09_19.parquet,ARBB_2025-09-19_31.79
ARBB,2025-09-22,122.24,ARBB_trades_2025_09_22.parquet,ARBB_2025-09-22_122.24
ARBB,2025-10-30,35.00,ARBB_trades_2025_10_30.parquet,ARBB_2025-10-30_35.00
ARBE,2025-01-06,86.31,ARBE_trades_2025_01_06.parquet,ARBE_2025-01-06_86.31
ARBE,2025-09-22,36.65,ARBE_trades_2025_09_22.parquet,ARBE_2025-09-22_36.65
ARBEW,2025-01-07,35.14,ARBEW_trades_2025_01_07.parquet,ARBEW_2025-01-07_35.14
ARBKL,2025-07-01,39.85,ARBKL_trades_2025_07_01.parquet,ARBKL_2025-07-01_39.85
ARBKL,2025-07-14,38.16,ARBKL_trades_2025_07_14.parquet,ARBKL_2025-07-14_38.16
ARBKL,2025-08-15,39.16,ARBKL_trades_2025_08_15.parquet,ARBKL_2025-08-15_39.16
ARCT,2025-08-12,36.08,ARCT_trades_2025_08_12.parquet,ARCT_2025-08-12_36.08
ARCT,2025-08-13,31.43,ARCT_trades_2025_08_13.parquet,ARCT_2025-08-13_31.43
ARDX,2025-10-31,34.33,ARDX_trades_2025_10_31.parquet,ARDX_2025-10-31_34.33
AREB,2025-01-07,86.29,AREB_trades_2025_01_07.parquet,AREB_2025-01-07_86.29
AREB,2025-03-12,60.91,AREB_trades_2025_03_12.parquet,AREB_2025-03-12_60.91
AREB,2025-03-19,46.95,AREB_trades_2025_03_19.parquet,AREB_2025-03-19_46.95
AREB,2025-03-26,45.00,AREB_trades_2025_03_26.parquet,AREB_2025-03-26_45.00
AREB,2025-04-01,54.48,AREB_trades_2025_04_01.parquet,AREB_2025-04-01_54.48
AREB,2025-04-02,495.07,AREB_trades_2025_04_02.parquet,AREB_2025-04-02_495.07
AREB,2025-04-10,122.22,AREB_trades_2025_04_10.parquet,AREB_2025-04-10_122.22
AREB,2025-04-11,44.41,AREB_trades_2025_04_11.parquet,AREB_2025-04-11_44.41
AREB,2025-04-14,52.17,AREB_trades_2025_04_14.parquet,AREB_2025-04-14_52.17
AREB,2025-04-23,79.63,AREB_trades_2025_04_23.parquet,AREB_2025-04-23_79.63
AREB,2025-04-24,56.03,AREB_trades_2025_04_24.parquet,AREB_2025-04-24_56.03
AREB,2025-05-06,39.93,AREB_trades_2025_05_06.parquet,AREB_2025-05-06_39.93
AREB,2025-09-23,68.26,AREB_trades_2025_09_23.parquet,AREB_2025-09-23_68.26
AREB,2025-09-26,50.49,AREB_trades_2025_09_26.parquet,AREB_2025-09-26_50.49
AREB,2025-10-08,91.59,AREB_trades_2025_10_08.parquet,AREB_2025-10-08_91.59
AREB,2025-10-22,84.80,AREB_trades_2025_10_22.parquet,AREB_2025-10-22_84.80
AREB,2025-10-23,75.81,AREB_trades_2025_10_23.parquet,AREB_2025-10-23_75.81
AREC,2025-04-16,106.58,AREC_trades_2025_04_16.parquet,AREC_2025-04-16_106.58
AREC,2025-04-17,51.35,AREC_trades_2025_04_17.parquet,AREC_2025-04-17_51.35
AREC,2025-07-10,31.61,AREC_trades_2025_07_10.parquet,AREC_2025-07-10_31.61
AREC,2025-10-14,42.77,AREC_trades_2025_10_14.parquet,AREC_2025-10-14_42.77
ARHS,2025-08-07,31.51,ARHS_trades_2025_08_07.parquet,ARHS_2025-08-07_31.51
ARMG,2025-01-22,35.83,ARMG_trades_2025_01_22.parquet,ARMG_2025-01-22_35.83
ARMG,2025-04-09,51.01,ARMG_trades_2025_04_09.parquet,ARMG_2025-04-09_51.01
ARQQ,2025-01-15,40.78,ARQQ_trades_2025_01_15.parquet,ARQQ_2025-01-15_40.78
ARQQ,2025-01-16,54.40,ARQQ_trades_2025_01_16.parquet,ARQQ_2025-01-16_54.40
ARQQ,2025-03-17,59.27,ARQQ_trades_2025_03_17.parquet,ARQQ_2025-03-17_59.27
ARQQ,2025-05-19,34.14,ARQQ_trades_2025_05_19.parquet,ARQQ_2025-05-19_34.14
ARQQ,2025-05-27,31.02,ARQQ_trades_2025_05_27.parquet,ARQQ_2025-05-27_31.02
ARQQW,2025-03-07,33.52,ARQQW_trades_2025_03_07.parquet,ARQQW_2025-03-07_33.52
ARQQW,2025-03-14,30.43,ARQQW_trades_2025_03_14.parquet,ARQQW_2025-03-14_30.43
ARQQW,2025-03-17,47.83,ARQQW_trades_2025_03_17.parquet,ARQQW_2025-03-17_47.83
ARQQW,2025-03-31,50.86,ARQQW_trades_2025_03_31.parquet,ARQQW_2025-03-31_50.86
ARQQW,2025-04-22,44.30,ARQQW_trades_2025_04_22.parquet,ARQQW_2025-04-22_44.30
ARQQW,2025-09-19,125.68,ARQQW_trades_2025_09_19.parquet,ARQQW_2025-09-19_125.68
ARQQW,2025-09-22,99.00,ARQQW_trades_2025_09_22.parquet,ARQQW_2025-09-22_99.00
ARQQW,2025-09-24,41.38,ARQQW_trades_2025_09_24.parquet,ARQQW_2025-09-24_41.38
ARQQW,2025-09-29,52.50,ARQQW_trades_2025_09_29.parquet,ARQQW_2025-09-29_52.50
ARQQW,2025-10-02,30.27,ARQQW_trades_2025_10_02.parquet,ARQQW_2025-10-02_30.27
ARQQW,2025-10-03,43.16,ARQQW_trades_2025_10_03.parquet,ARQQW_2025-10-03_43.16
ARQT,2025-10-28,31.11,ARQT_trades_2025_10_28.parquet,ARQT_2025-10-28_31.11
ARTL,2025-04-14,70.34,ARTL_trades_2025_04_14.parquet,ARTL_2025-04-14_70.34
ARTL,2025-06-30,276.73,ARTL_trades_2025_06_30.parquet,ARTL_2025-06-30_276.73
ARTL,2025-07-02,39.14,ARTL_trades_2025_07_02.parquet,ARTL_2025-07-02_39.14
ARTL,2025-07-07,134.03,ARTL_trades_2025_07_07.parquet,ARTL_2025-07-07_134.03
ARTL,2025-07-08,32.68,ARTL_trades_2025_07_08.parquet,ARTL_2025-07-08_32.68
ARTL,2025-07-09,40.88,ARTL_trades_2025_07_09.parquet,ARTL_2025-07-09_40.88
ARTL,2025-07-10,32.41,ARTL_trades_2025_07_10.parquet,ARTL_2025-07-10_32.41
ARTV,2025-04-07,102.87,ARTV_trades_2025_04_07.parquet,ARTV_2025-04-07_102.87
ARTV,2025-10-17,165.70,ARTV_trades_2025_10_17.parquet,ARTV_2025-10-17_165.70
ASMG,2025-04-09,31.38,ASMG_trades_2025_04_09.parquet,ASMG_2025-04-09_31.38
ASNS,2025-03-18,58.38,ASNS_trades_2025_03_18.parquet,ASNS_2025-03-18_58.38
ASNS,2025-09-02,73.45,ASNS_trades_2025_09_02.parquet,ASNS_2025-09-02_73.45
ASNS,2025-10-03,110.81,ASNS_trades_2025_10_03.parquet,ASNS_2025-10-03_110.81
ASNS,2025-10-07,31.42,ASNS_trades_2025_10_07.parquet,ASNS_2025-10-07_31.42
ASPI,2025-10-13,33.17,ASPI_trades_2025_10_13.parquet,ASPI_2025-10-13_33.17
ASPS,2025-01-08,35.69,ASPS_trades_2025_01_08.parquet,ASPS_2025-01-08_35.69
ASPS,2025-04-03,152.79,ASPS_trades_2025_04_03.parquet,ASPS_2025-04-03_152.79
ASST,2025-01-21,212.16,ASST_trades_2025_01_21.parquet,ASST_2025-01-21_212.16
ASST,2025-01-22,88.89,ASST_trades_2025_01_22.parquet,ASST_2025-01-22_88.89
ASST,2025-05-07,459.02,ASST_trades_2025_05_07.parquet,ASST_2025-05-07_459.02
ASST,2025-05-08,159.59,ASST_trades_2025_05_08.parquet,ASST_2025-05-08_159.59
ASST,2025-05-15,48.30,ASST_trades_2025_05_15.parquet,ASST_2025-05-15_48.30
ASST,2025-05-21,40.83,ASST_trades_2025_05_21.parquet,ASST_2025-05-21_40.83
ASST,2025-05-22,66.92,ASST_trades_2025_05_22.parquet,ASST_2025-05-22_66.92
ASST,2025-07-07,144.73,ASST_trades_2025_07_07.parquet,ASST_2025-07-07_144.73
ASST,2025-08-11,33.74,ASST_trades_2025_08_11.parquet,ASST_2025-08-11_33.74
ASST,2025-09-10,100.64,ASST_trades_2025_09_10.parquet,ASST_2025-09-10_100.64
ASST,2025-10-24,38.86,ASST_trades_2025_10_24.parquet,ASST_2025-10-24_38.86
ASST,2025-10-27,64.55,ASST_trades_2025_10_27.parquet,ASST_2025-10-27_64.55
ASTC,2025-10-03,66.53,ASTC_trades_2025_10_03.parquet,ASTC_2025-10-03_66.53
ASTH,2025-08-08,38.68,ASTH_trades_2025_08_08.parquet,ASTH_2025-08-08_38.68
ASTI,2025-06-26,218.45,ASTI_trades_2025_06_26.parquet,ASTI_2025-06-26_218.45
ASTI,2025-06-27,35.92,ASTI_trades_2025_06_27.parquet,ASTI_2025-06-27_35.92
ASTLW,2025-02-18,31.15,ASTLW_trades_2025_02_18.parquet,ASTLW_2025-02-18_31.15
ATAI,2025-07-01,32.19,ATAI_trades_2025_07_01.parquet,ATAI_2025-07-01_32.19
ATEC,2025-08-01,31.29,ATEC_trades_2025_08_01.parquet,ATEC_2025-08-01_31.29
ATER,2025-02-04,31.93,ATER_trades_2025_02_04.parquet,ATER_2025-02-04_31.93
ATER,2025-03-19,65.88,ATER_trades_2025_03_19.parquet,ATER_2025-03-19_65.88
ATEX,2025-02-11,39.27,ATEX_trades_2025_02_11.parquet,ATEX_2025-02-11_39.27
ATGL,2025-02-11,52.00,ATGL_trades_2025_02_11.parquet,ATGL_2025-02-11_52.00
ATGL,2025-02-19,87.93,ATGL_trades_2025_02_19.parquet,ATGL_2025-02-19_87.93
ATGL,2025-03-07,44.86,ATGL_trades_2025_03_07.parquet,ATGL_2025-03-07_44.86
ATGL,2025-03-18,48.04,ATGL_trades_2025_03_18.parquet,ATGL_2025-03-18_48.04
ATGL,2025-08-20,81.04,ATGL_trades_2025_08_20.parquet,ATGL_2025-08-20_81.04
ATGL,2025-08-25,35.92,ATGL_trades_2025_08_25.parquet,ATGL_2025-08-25_35.92
ATHE,2025-01-30,101.72,ATHE_trades_2025_01_30.parquet,ATHE_2025-01-30_101.72
ATHE,2025-05-05,45.35,ATHE_trades_2025_05_05.parquet,ATHE_2025-05-05_45.35
ATHE,2025-07-11,41.65,ATHE_trades_2025_07_11.parquet,ATHE_2025-07-11_41.65
ATHR,2025-05-21,39.03,ATHR_trades_2025_05_21.parquet,ATHR_2025-05-21_39.03
ATHR,2025-07-24,60.60,ATHR_trades_2025_07_24.parquet,ATHR_2025-07-24_60.60
ATLN,2025-01-06,30.59,ATLN_trades_2025_01_06.parquet,ATLN_2025-01-06_30.59
ATLN,2025-03-03,84.83,ATLN_trades_2025_03_03.parquet,ATLN_2025-03-03_84.83
ATLN,2025-03-04,40.12,ATLN_trades_2025_03_04.parquet,ATLN_2025-03-04_40.12
ATLN,2025-03-10,38.10,ATLN_trades_2025_03_10.parquet,ATLN_2025-03-10_38.10
ATLN,2025-08-08,30.46,ATLN_trades_2025_08_08.parquet,ATLN_2025-08-08_30.46
ATLN,2025-08-12,30.90,ATLN_trades_2025_08_12.parquet,ATLN_2025-08-12_30.90
ATLN,2025-08-15,41.51,ATLN_trades_2025_08_15.parquet,ATLN_2025-08-15_41.51
ATLX,2025-08-04,32.26,ATLX_trades_2025_08_04.parquet,ATLX_2025-08-04_32.26
ATMV,2025-09-08,99.92,ATMV_trades_2025_09_08.parquet,ATMV_2025-09-08_99.92
ATMV,2025-09-10,32.74,ATMV_trades_2025_09_10.parquet,ATMV_2025-09-10_32.74
ATMV,2025-09-11,42.17,ATMV_trades_2025_09_11.parquet,ATMV_2025-09-11_42.17
ATMV,2025-09-19,177.96,ATMV_trades_2025_09_19.parquet,ATMV_2025-09-19_177.96
ATMV,2025-10-21,91.95,ATMV_trades_2025_10_21.parquet,ATMV_2025-10-21_91.95
ATMVU,2025-09-08,48.23,ATMVU_trades_2025_09_08.parquet,ATMVU_2025-09-08_48.23
ATMVU,2025-09-18,33.87,ATMVU_trades_2025_09_18.parquet,ATMVU_2025-09-18_33.87
ATMVU,2025-09-19,152.20,ATMVU_trades_2025_09_19.parquet,ATMVU_2025-09-19_152.20
ATON,2025-09-08,37.13,ATON_trades_2025_09_08.parquet,ATON_2025-09-08_37.13
ATON,2025-10-08,147.31,ATON_trades_2025_10_08.parquet,ATON_2025-10-08_147.31
ATPC,2025-01-13,132.54,ATPC_trades_2025_01_13.parquet,ATPC_2025-01-13_132.54
