dest_dir,path,schema_fingerprint,schema_ok,timestamp_col_used,n_trades,unit_guess,unit_ok,pct_whole_second,granularity_ok,rows_ok,min_ts,max_ts,error,PASS
CSAI_2025-02-18_35.07,data/filtered/CSAI_2025-02-18_35.07/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,17997,ns,True,0.0009446018780907929,True,True,1739869200038000000,1739926790662000000,,True
CSAI_2025-03-19_54.40,data/filtered/CSAI_2025-03-19_54.40/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,31956,ns,True,0.000938790837401427,True,True,1742371212316000000,1742428799576000000,,True
CSAI_2025-04-01_158.11,data/filtered/CSAI_2025-04-01_158.11/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,267617,ns,True,0.0009080140648762971,True,True,1743494400344000000,1743551996703000000,,True
CSAI_2025-10-15_41.54,data/filtered/CSAI_2025-10-15_41.54/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,33566,ns,True,0.0010129297503426087,True,True,1760520783193000000,1760572797661000000,,True
CSBR_2025-06-12_36.84,data/filtered/CSBR_2025-06-12_36.84/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2499,ns,True,0.0008003201280512205,True,True,1749735008001000000,1749772666038000000,,True
CSTL_2025-08-05_39.25,data/filtered/CSTL_2025-08-05_39.25/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,27538,ns,True,0.0014525383106979448,True,True,1754381037251000000,1754437319631000000,,True
CTEV_2025-05-29_37.51,data/filtered/CTEV_2025-05-29_37.51/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6523,ns,True,0.000459911083857121,True,True,1748520001547000000,1748562538214000000,,True
CTEV_2025-08-06_31.65,data/filtered/CTEV_2025-08-06_31.65/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8260,ns,True,0.00024213075060532688,True,True,1754474400062000000,1754521200003000000,,True
CTMX_2025-05-12_134.81,data/filtered/CTMX_2025-05-12_134.81/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,293912,ns,True,0.00120103976700509,True,True,1747036803808000000,1747094398621000000,,True
CTNM_2025-06-20_33.42,data/filtered/CTNM_2025-06-20_33.42/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2557,ns,True,0.00039108330074305825,True,True,1750426070080000000,1750463347903000000,,True
CTNM_2025-07-21_31.72,data/filtered/CTNM_2025-07-21_31.72/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4759,ns,True,0.0008405127127547804,True,True,1753084940236000000,1753142257199000000,,True
CTNT_2025-06-05_62.68,data/filtered/CTNT_2025-06-05_62.68/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,194722,ns,True,0.0010990026807448567,True,True,1749110400002000000,1749167976809000000,,True
CTOR_2025-03-31_75.94,data/filtered/CTOR_2025-03-31_75.94/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,228485,ns,True,0.0012648532726437184,True,True,1743408000017000000,1743465591112000000,,True
CTOR_2025-06-20_121.29,data/filtered/CTOR_2025-06-20_121.29/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,83708,ns,True,0.0012663066851435944,True,True,1750406550053000000,1750463998490000000,,True
CTOR_2025-06-24_30.40,data/filtered/CTOR_2025-06-24_30.40/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6921,ns,True,0.0014448779078167894,True,True,1750752389619000000,1750809454750000000,,True
CTOR_2025-06-27_76.86,data/filtered/CTOR_2025-06-27_76.86/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,70184,ns,True,0.0011398609369656903,True,True,1751011201166000000,1751068786372000000,,True
CTOR_2025-07-23_72.12,data/filtered/CTOR_2025-07-23_72.12/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,73325,ns,True,0.0009137401977497443,True,True,1753257689246000000,1753315196481000000,,True
CTOR_2025-10-16_30.81,data/filtered/CTOR_2025-10-16_30.81/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5854,ns,True,0.0005124701059104886,True,True,1760615788120000000,1760658528363000000,,True
CTOS_2025-03-05_36.32,data/filtered/CTOS_2025-03-05_36.32/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,17326,ns,True,0.0002308669052291354,True,True,1741165352739000000,1741219200002000000,,True
CTXR_2025-03-28_32.31,data/filtered/CTXR_2025-03-28_32.31/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2512,ns,True,0.0003980891719745223,True,True,1743163930490000000,1743206321854000000,,True
CTXR_2025-03-31_47.10,data/filtered/CTXR_2025-03-31_47.10/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,38899,ns,True,0.0008740584590863519,True,True,1743408014001000000,1743465573992000000,,True
CTXR_2025-06-09_179.67,data/filtered/CTXR_2025-06-09_179.67/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,269175,ns,True,0.0010104950311135878,True,True,1749466859376000000,1749513596714000000,,True
CTXR_2025-06-20_35.88,data/filtered/CTXR_2025-06-20_35.88/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8691,ns,True,0.0008054309055344609,True,True,1750406509910000000,1750463998491000000,,True
CTXR_2025-06-27_34.59,data/filtered/CTXR_2025-06-27_34.59/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,16240,ns,True,0.0008620689655172414,True,True,1751011200025000000,1751068708065000000,,True
CTXR_2025-10-16_39.57,data/filtered/CTXR_2025-10-16_39.57/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,44025,ns,True,0.001521862578080636,True,True,1760601600032000000,1760659127814000000,,True
CTXR_2025-10-20_51.03,data/filtered/CTXR_2025-10-20_51.03/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,26121,ns,True,0.0009570843382718886,True,True,1760949735276000000,1761004748932000000,,True
CUE_2025-01-03_41.28,data/filtered/CUE_2025-01-03_41.28/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5645,ns,True,0.0010628875110717448,True,True,1735898731038000000,1735952104103000000,,True
CUE_2025-07-16_47.14,data/filtered/CUE_2025-07-16_47.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,12711,ns,True,0.0010227362127291323,True,True,1752657143710000000,1752710381424000000,,True
CUPR_2025-05-02_34.87,data/filtered/CUPR_2025-05-02_34.87/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1197,ns,True,0.0,True,True,1746185464419000000,1746228641898000000,,True
CUPR_2025-06-09_34.75,data/filtered/CUPR_2025-06-09_34.75/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2944,ns,True,0.00033967391304347825,True,True,1749475801250000000,1749513116856000000,,True
CUPR_2025-08-21_65.50,data/filtered/CUPR_2025-08-21_65.50/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,23767,ns,True,0.00042075146211133083,True,True,1755763284362000000,1755820790673000000,,True
CUPR_2025-09-10_249.00,data/filtered/CUPR_2025-09-10_249.00/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,386436,ns,True,0.001120496020039541,True,True,1757491200038000000,1757548797065000000,,True
CUPR_2025-10-27_41.45,data/filtered/CUPR_2025-10-27_41.45/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,7000,ns,True,0.0005714285714285715,True,True,1761552112374000000,1761609463901000000,,True
CURI_2025-03-12_32.23,data/filtered/CURI_2025-03-12_32.23/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6430,ns,True,0.00015552099533437013,True,True,1741766400036000000,1741823948326000000,,True
CURI_2025-05-07_60.61,data/filtered/CURI_2025-05-07_60.61/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,63886,ns,True,0.0008922142566446482,True,True,1746604800024000000,1746662290098000000,,True
CURR_2025-01-08_409.35,data/filtered/CURR_2025-01-08_409.35/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1167807,ns,True,0.0008956959497588215,True,True,1736327091627000000,1736384398038000000,,True
CURR_2025-02-19_62.94,data/filtered/CURR_2025-02-19_62.94/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,27778,ns,True,0.0011159910720714235,True,True,1739955600013000000,1740013084575000000,,True
CURR_2025-03-17_37.44,data/filtered/CURR_2025-03-17_37.44/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,12897,ns,True,0.0006202992944095526,True,True,1742198452105000000,1742255822223000000,,True
CURR_2025-07-01_37.44,data/filtered/CURR_2025-07-01_37.44/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,7143,ns,True,0.002239955200895982,True,True,1751356802083000000,1751414391650000000,,True
CURR_2025-07-07_128.85,data/filtered/CURR_2025-07-07_128.85/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,96919,ns,True,0.0012278294245710334,True,True,1751875348807000000,1751932798306000000,,True
CURR_2025-08-14_41.30,data/filtered/CURR_2025-08-14_41.30/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4687,ns,True,0.0008534243652656284,True,True,1755158610900000000,1755215975444000000,,True
CURR_2025-10-28_38.80,data/filtered/CURR_2025-10-28_38.80/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5531,ns,True,0.0019887904538058217,True,True,1761639534791000000,1761695502526000000,,True
CURR_2025-10-31_31.28,data/filtered/CURR_2025-10-31_31.28/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5148,ns,True,0.0005827505827505828,True,True,1761897600017000000,1761955174539000000,,True
CURX_2025-09-26_54.64,data/filtered/CURX_2025-09-26_54.64/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,31099,ns,True,0.0007717289945014309,True,True,1758873600044000000,1758931198929000000,,True
CV_2025-07-03_41.71,data/filtered/CV_2025-07-03_41.71/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,75871,ns,True,0.0015025503815687153,True,True,1751529600045000000,1751576393734000000,,True
CVAC_2025-06-12_40.54,data/filtered/CVAC_2025-06-12_40.54/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,111296,ns,True,0.0007906843013225992,True,True,1749715320853000000,1749772780832000000,,True
CVE.WS_2025-04-09_32.73,data/filtered/CVE.WS_2025-04-09_32.73/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,62,ns,True,0.0,True,True,1744205400610000000,1744239600001000000,,True
CVGI_2025-05-07_33.33,data/filtered/CVGI_2025-05-07_33.33/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6221,ns,True,0.0014467127471467609,True,True,1746607401141000000,1746662248979000000,,True
CVKD_2025-06-30_31.28,data/filtered/CVKD_2025-06-30_31.28/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1884,ns,True,0.0015923566878980893,True,True,1751271144238000000,1751326551792000000,,True
CVNX_2025-07-31_47.09,data/filtered/CVNX_2025-07-31_47.09/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1502,ns,True,0.0006657789613848203,True,True,1753948800080000000,1754005659017000000,,True
CWD_2025-08-05_217.79,data/filtered/CWD_2025-08-05_217.79/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,692011,ns,True,0.0009537420647937677,True,True,1754383010278000000,1754438396867000000,,True
CWD_2025-08-28_177.65,data/filtered/CWD_2025-08-28_177.65/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,839356,ns,True,0.001262872964510887,True,True,1756368145030000000,1756425597717000000,,True
CWD_2025-09-09_2132.56,data/filtered/CWD_2025-09-09_2132.56/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1991198,ns,True,0.0011771807725801252,True,True,1757404895057000000,1757462399771000000,,True
CWD_2025-09-17_48.50,data/filtered/CWD_2025-09-17_48.50/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,425891,ns,True,0.0009532955615403941,True,True,1758096116019000000,1758153597721000000,,True
CYCN_2025-01-31_75.98,data/filtered/CYCN_2025-01-31_75.98/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,441216,ns,True,0.0010516391064693937,True,True,1738314000022000000,1738371599959000000,,True
CYCN_2025-02-03_59.44,data/filtered/CYCN_2025-02-03_59.44/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,149204,ns,True,0.0007573523498029544,True,True,1738573200024000000,1738630799089000000,,True
CYCU_2025-02-19_46.27,data/filtered/CYCU_2025-02-19_46.27/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,201793,ns,True,0.0007334248462533388,True,True,1739955603915000000,1740013198862000000,,True
CYCU_2025-03-04_44.34,data/filtered/CYCU_2025-03-04_44.34/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,197275,ns,True,0.0011608161196299581,True,True,1741078868235000000,1741136398852000000,,True
CYCU_2025-03-05_49.91,data/filtered/CYCU_2025-03-05_49.91/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,180503,ns,True,0.0009695129720835665,True,True,1741165204387000000,1741222798234000000,,True
CYCU_2025-04-08_61.83,data/filtered/CYCU_2025-04-08_61.83/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,218411,ns,True,0.0010805316582040282,True,True,1744099200103000000,1744156791604000000,,True
CYCU_2025-08-22_57.23,data/filtered/CYCU_2025-08-22_57.23/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,421952,ns,True,0.0008081487941756408,True,True,1755849600013000000,1755907197386000000,,True
CYCU_2025-09-02_30.98,data/filtered/CYCU_2025-09-02_30.98/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,152439,ns,True,0.0008265601322496211,True,True,1756800000014000000,1756857567272000000,,True
CYCU_2025-09-24_35.40,data/filtered/CYCU_2025-09-24_35.40/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,67103,ns,True,0.001251806923684485,True,True,1758700800036000000,1758758398579000000,,True
CYCU_2025-09-25_86.79,data/filtered/CYCU_2025-09-25_86.79/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,202171,ns,True,0.0010189394126754083,True,True,1758787200043000000,1758844796829000000,,True
CYCU_2025-09-29_55.62,data/filtered/CYCU_2025-09-29_55.62/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,81429,ns,True,0.0007859607756450404,True,True,1759132800040000000,1759190397323000000,,True
CYCU_2025-10-16_43.32,data/filtered/CYCU_2025-10-16_43.32/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,87908,ns,True,0.0009214178459298357,True,True,1760601619296000000,1760659166047000000,,True
CYCU_2025-10-29_30.83,data/filtered/CYCU_2025-10-29_30.83/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,21090,ns,True,0.0003793266951161688,True,True,1761725436394000000,1761782358612000000,,True
CYD_2025-02-20_48.47,data/filtered/CYD_2025-02-20_48.47/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,13678,ns,True,0.0006579909343471268,True,True,1740042115874000000,1740099322688000000,,True
CYD_2025-02-24_30.00,data/filtered/CYD_2025-02-24_30.00/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,18260,ns,True,0.0009857612267250822,True,True,1740387600006000000,1740445163667000000,,True
CYH_2025-04-24_30.66,data/filtered/CYH_2025-04-24_30.66/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,42777,ns,True,0.002103934357248054,True,True,1745481600014000000,1745538889603000000,,True
CYN_2025-01-14_45.62,data/filtered/CYN_2025-01-14_45.62/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,31170,ns,True,0.001507860121912095,True,True,1736845200027000000,1736902790787000000,,True
CYN_2025-02-05_43.94,data/filtered/CYN_2025-02-05_43.94/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,264148,ns,True,0.0013628723291488104,True,True,1738746000026000000,1738803595638000000,,True
CYN_2025-02-10_227.24,data/filtered/CYN_2025-02-10_227.24/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,751549,ns,True,0.0009620131222315511,True,True,1739178000028000000,1739235599814000000,,True
CYN_2025-02-11_56.74,data/filtered/CYN_2025-02-11_56.74/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,515987,ns,True,0.001040723894206637,True,True,1739264400027000000,1739321998695000000,,True
CYN_2025-02-21_37.06,data/filtered/CYN_2025-02-21_37.06/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,20466,ns,True,0.001954461057363432,True,True,1740128400197000000,1740185977697000000,,True
CYN_2025-06-26_729.14,data/filtered/CYN_2025-06-26_729.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1753574,ns,True,0.0008839090908054066,True,True,1750924800032000000,1750982399727000000,,True
CYN_2025-06-27_81.47,data/filtered/CYN_2025-06-27_81.47/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,808144,ns,True,0.0008983547486586549,True,True,1751011200028000000,1751068794429000000,,True
CYN_2025-07-02_34.37,data/filtered/CYN_2025-07-02_34.37/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,245788,ns,True,0.001485019610395951,True,True,1751443200033000000,1751500797969000000,,True
CYN_2025-07-11_32.22,data/filtered/CYN_2025-07-11_32.22/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,27628,ns,True,0.0008324887794990589,True,True,1752220800034000000,1752278384108000000,,True
CYRX_2025-03-05_32.21,data/filtered/CYRX_2025-03-05_32.21/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,15855,ns,True,0.0002522863450015768,True,True,1741178805441000000,1741222170724000000,,True
CYRX_2025-03-11_42.13,data/filtered/CYRX_2025-03-11_42.13/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,16678,ns,True,0.0008993884158772035,True,True,1741694643986000000,1741737574429000000,,True
CYRX_2025-08-06_38.72,data/filtered/CYRX_2025-08-06_38.72/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,122720,ns,True,0.0009044980443285528,True,True,1754467200016000000,1754524758010000000,,True
CYTK_2025-09-02_42.15,data/filtered/CYTK_2025-09-02_42.15/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,132500,ns,True,0.0007849056603773585,True,True,1756800000001000000,1756857598091000000,,True
DAIC_2025-06-24_75.34,data/filtered/DAIC_2025-06-24_75.34/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4084,ns,True,0.002938295788442703,True,True,1750752000038000000,1750809552371000000,,True
DAIC_2025-07-02_210.20,data/filtered/DAIC_2025-07-02_210.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,549065,ns,True,0.0010945880724504385,True,True,1751443200390000000,1751500791386000000,,True
DAO_2025-02-10_50.96,data/filtered/DAO_2025-02-10_50.96/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,10818,ns,True,0.0009243852837862821,True,True,1739178018628000000,1739235439689000000,,True
DARE_2025-07-14_265.41,data/filtered/DARE_2025-07-14_265.41/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,561106,ns,True,0.0009730781706130393,True,True,1752480015647000000,1752537599550000000,,True
DAVE_2025-05-08_42.18,data/filtered/DAVE_2025-05-08_42.18/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,52299,ns,True,0.0011281286449071684,True,True,1746691232366000000,1746748789716000000,,True
